Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown [%],42,88,XLE,EMA,0,true,false,1,38,0.35939829533325357,29.72972972972973,1.2745756329813813,3.1309701005651807,0.32275369072574395,-0.7635499837093132,110 days 20:45:24.324324325,0.0038247051174505253,0.11947896391675401,0.2358137445725408,0.3740850636698629,0,6679,6680 days 00:00:00,1000.0,1646.5168829826234,64.65168829826234,273.4264489065667,100.0,113.00224121180464,46.202757509301925,2540 days 00:00:00,37,-1.646516882982496,125.88007140694444,-17.528374199786853,24.969955205852994,-6.108600520902742,268 days 13:05:27.272727276,44 days 03:41:32.307692307,17.517929726097478,0.23439609115457105,0.05978399699642992,1.0425252166888184,-0.47846493777381743,4.959381873966169,0.9709985805814098,1.0736629667003026,-0.0199064145193347,,,0.00014013637253453833,0.03531436587870366,0.6465168829826304,0.01898985962555466,0.18132062571764415,0,38,9673.948412698412,,,,
Most Avg Losing Trade [%],42,88,XLE,EMA,0,true,false,1,38,0.35939829533325357,29.72972972972973,1.2745756329813813,3.1309701005651807,0.32275369072574395,-0.7635499837093132,110 days 20:45:24.324324325,0.0038247051174505253,0.11947896391675401,0.2358137445725408,0.3740850636698629,0,6679,6680 days 00:00:00,1000.0,1646.5168829826234,64.65168829826234,273.4264489065667,100.0,113.00224121180464,46.202757509301925,2540 days 00:00:00,37,-1.646516882982496,125.88007140694444,-17.528374199786853,24.969955205852994,-6.108600520902742,268 days 13:05:27.272727276,44 days 03:41:32.307692307,17.517929726097478,0.23439609115457105,0.05978399699642992,1.0425252166888184,-0.47846493777381743,4.959381873966169,0.9709985805814098,1.0736629667003026,-0.0199064145193347,,,0.00014013637253453833,0.03531436587870366,0.6465168829826304,0.01898985962555466,0.18132062571764415,0,38,9673.948412698412,,,,
Mean Max Drawdown [%],41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Most Total Trades,41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Least Win Rate [%],41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Mean Best Trade [%],41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Least Expectancy,41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Least Avg Losing Trade Duration,41,88,XLE,EMA,0,true,false,1,39,0.35749462825296646,28.947368421052634,1.1956265053418682,2.765228608830773,0.28555801122511165,-0.8243412278769194,107 days 22:44:12.631578947,0.003928075526030269,0.12262314717772121,0.24210211109447524,0.33908103468070117,0,6679,6680 days 00:00:00,1000.0,1480.2975428090172,48.02975428090171,273.4264489065667,100.0,112.03196458831151,50.80524966266149,2542 days 00:00:00,38,-1.4802975428087848,125.88007140694444,-17.52837419978685,24.88043774372356,-6.244671409088511,268 days 10:54:32.727272724,42 days 13:20:00,12.67836421978491,0.20773609161130335,0.04264080984626165,1.0376022410081043,-0.4885713490745875,4.967503744482434,0.9706759194364907,1.0689481630598892,-0.01987691186193566,,,0.00012396444055758017,0.031239039020510204,0.48029754280902526,0.014907215655450834,0.18098053635867412,0,39,9673.948412698412,,,,
Most Total Fees Paid,43,84,XLE,EMA,0,true,false,1,38,0.3550285446537127,29.72972972972973,1.2401865967715733,3.118963677092588,0.31955085805960637,-0.7688142377804001,110 days 19:27:34.054054054,0.0038247051174505253,0.11947896391675401,0.2358137445725408,0.3726505486330118,0,6679,6680 days 00:00:00,1000.0,1632.1230200146308,63.21230200146309,273.4264489065667,100.0,120.31711383580534,52.54584045268411,2538 days 00:00:00,37,-1.6321230200144328,125.78007793797725,-18.29915753667044,25.332426022139863,-6.279039622735107,269 days 04:21:49.090909092,43 days 19:23:04.615384615,17.128517379314744,0.2322207217296114,0.05162911342046628,1.0421310017876884,-0.48677598017327284,4.961169162864412,0.970107843695169,1.0742424242424244,-0.01987691186193557,,,0.00013865901463209454,0.03494207168728782,0.6321230200146413,0.018652387082265465,0.18108973855553992,0,38,9673.948412698412,,,,
Most Avg Winning Trade [%],43,84,XLE,EMA,0,true,false,1,38,0.3550285446537127,29.72972972972973,1.2401865967715733,3.118963677092588,0.31955085805960637,-0.7688142377804001,110 days 19:27:34.054054054,0.0038247051174505253,0.11947896391675401,0.2358137445725408,0.3726505486330118,0,6679,6680 days 00:00:00,1000.0,1632.1230200146308,63.21230200146309,273.4264489065667,100.0,120.31711383580534,52.54584045268411,2538 days 00:00:00,37,-1.6321230200144328,125.78007793797725,-18.29915753667044,25.332426022139863,-6.279039622735107,269 days 04:21:49.090909092,43 days 19:23:04.615384615,17.128517379314744,0.2322207217296114,0.05162911342046628,1.0421310017876884,-0.48677598017327284,4.961169162864412,0.970107843695169,1.0742424242424244,-0.01987691186193557,,,0.00013865901463209454,0.03494207168728782,0.6321230200146413,0.018652387082265465,0.18108973855553992,0,38,9673.948412698412,,,,
