Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
"Most Calmar Ratio, Most Omega Ratio, Most Profit Factor, Most Sharpe Ratio, Most Sortino Ratio",SE,SMA,54,55,0,true,false,,1,64,1.6620988862309627,58.730158730158735,2.892141731067915,7.449048419589569,2.4097025378411745,2.232165023379039,18 days 19:25:42.857142856,0.022056739559309792,0.6815415821501015,1.3524340770791077,5.076836245399788,0,1972,1973 days 00:00:00,1000.0,34126.71000373749,3312.6710003737494,1024.907755765065,100.0,1431.0673615885323,41.41340638467474,323 days 00:00:00,63,-34.12671000373666,115.658702686165,-19.790678777894076,15.64218964890861,-4.210421791364452,25 days 06:29:11.351351351,9 days 14:46:09.230769230,526.362487519702,1.5118092670287668,2.224891899474319,1.3416411410686,1.1165179156276328,21.684302436381287,1.3013069928402703,1.0309951060358893,-0.03670811033171727,0.0021566427558170243,0.5434739744658901,33.12671000373747,0.5696881431076626,0.43264123575706775,0,64,2856.269841269841,,,,
