Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
AIG,,SMA,18,47,0,,true,false,1,147,1.33529733379122,47.26027397260274,1.6080876324791624,3.395357958157366,0.7925869652847508,17.4478280680537,52 days 06:34:31.232876711,0.007631738340399759,0.2337219866747426,0.4658540278619019,0.7935698074524371,0,13208,13209 days 00:00:00,1000.0,44256.24740119211,4325.62474011921,234.47880824572192,100.0,4421.2750402044,52.161719534994575,2367 days 00:00:00,146,-44.256247401186556,53.14282878500407,-18.771932171933912,13.464570405952983,-5.627702547010135,82 days 00:41:44.347826087,25 days 14:38:57.662337662,296.5787921136527,0.5227250796504078,0.21166528297079684,1.1166111767997302,1.2697650676307313,42.89258184886163,1.1172211801741074,0.38343108504398826,-0.019070442034238962,None,None,0.000385332261461301,0.09710372988824785,43.25624740119202,0.0749833579918966,0.22356753398675897,7633,7632,19130.63492063492
