Trade No.,Entry Date,Exit Date,Entry Price,Exit Price,Return (%),PnL ($),Size,Drawdown (%)
15,2016-09-04 00:00:00,2017-01-11 00:00:00,608.6339721679688,777.7570190429688,0.27787316286762576,48.275453552264764,0.2854457416909328,0.3264598371930667
16,2017-01-22 00:00:00,2017-03-18 00:00:00,924.6729736328125,973.8179931640625,0.05314854108709515,11.799370970140643,0.2400929144536761,0.2362151855129071
17,2017-04-04 00:00:00,2017-06-29 00:00:00,1133.25,2539.320068359375,1.2407412912943967,290.09375110197965,0.20631528800016746,0.16683964131646487
18,2017-07-21 00:00:00,2017-09-12 00:00:00,2667.760009765625,4130.81005859375,0.5484189145472126,287.31697163523904,0.19638218929378004,0.15720938041105773
19,2017-09-29 00:00:00,2017-12-29 00:00:00,4163.06982421875,14656.2001953125,2.5205271144023897,2044.6957620555615,0.19486041722003622,0.290582358285144
20,2018-01-05 00:00:00,2018-01-11 00:00:00,17429.5,13405.7998046875,-0.23085574430204542,-659.3039870520684,0.16385514701620643,0.23513437526744452
21,2018-02-18 00:00:00,2018-03-09 00:00:00,10551.7998046875,9337.5498046875,-0.1150751551844819,-252.77515583170953,0.20817389815253,0.19318172325359279
22,2018-04-15 00:00:00,2018-05-13 00:00:00,8329.1103515625,8723.9404296875,0.047403631535621445,92.1447974353971,0.2333783633531207,0.14370445774465251
23,2018-07-07 00:00:00,2018-07-11 00:00:00,6856.93017578125,6394.7099609375,-0.06740920543077951,-137.24372258351355,0.29692280470664384,0.07685363084635875
24,2018-07-17 00:00:00,2018-08-06 00:00:00,7321.0400390625,6951.7998046875,-0.05043548900222695,-95.76363914944909,0.2593532075710679,0.17478900943284678
25,2018-08-28 00:00:00,2018-09-08 00:00:00,7096.27978515625,6225.97998046875,-0.1226416983315628,-221.11949633727977,0.25407278635053526,0.1542695739380288
26,2018-09-28 00:00:00,2018-10-03 00:00:00,6644.1298828125,6502.58984375,-0.021303021096659446,-33.698228261866234,0.23808265480968274,0.021303021096659425
27,2018-10-05 00:00:00,2018-10-11 00:00:00,6622.47998046875,6256.240234375,-0.05530250709309469,-85.61678944439268,0.2337725229376834,0.05952736860517359
28,2018-12-23 00:00:00,2019-01-12 00:00:00,3998.980224609375,3661.301025390625,-0.08444132760164741,-123.4985713249439,0.36572750590107,0.10389979804790415
29,2019-02-10 00:00:00,2019-07-16 00:00:00,3690.1882324218755,9477.6416015625,1.568335544049554,2100.0616624330555,0.3628645499989389,0.2718597820434687
30,2019-08-04 00:00:00,2019-08-16 00:00:00,10970.1845703125,10374.3388671875,-0.05431501168517046,-186.794765094553,0.3134951953414793,0.16000651563568946
31,2019-09-07 00:00:00,2019-09-11 00:00:00,10517.2548828125,10178.3720703125,-0.032221603096622656,-104.79449341616646,0.3092351973919189,0.038154375960858224
32,2019-09-12 00:00:00,2019-09-17 00:00:00,10410.126953125,10241.2724609375,-0.016220214503417953,-51.0533018896931,0.3023508656968524,0.016220214503417926
33,2019-10-27 00:00:00,2019-11-14 00:00:00,9551.71484375,8708.0947265625,-0.08832132564546863,-273.48323954254465,0.324178186331421,0.0883213256454686
34,2020-01-05 00:00:00,2020-02-26 00:00:00,7411.3173828125,8820.5224609375,0.1901423195548299,536.7668918767358,0.38090048085188866,0.14579936598486082
35,2020-04-05 00:00:00,2020-06-18 00:00:00,6791.12939453125,9411.8408203125,0.38590214874887413,1296.5313663556353,0.49472496422193124,0.13562981858826312
36,2020-07-22 00:00:00,2020-09-03 00:00:00,9525.36328125,10245.296875,0.07558069676640464,351.92432843179176,0.4888288746170086,0.16394969027393536
37,2020-10-08 00:00:00,2021-01-24 00:00:00,10915.685546875,32289.37890625,1.958071553782893,9806.407966939467,0.45880736670333805,0.2444238843651608
38,2021-02-02 00:00:00,2021-04-20 00:00:00,35510.2890625,56473.03125,0.590328683345958,8745.486209903454,0.41719189844916155,0.21554027752187915
39,2021-05-07 00:00:00,2021-05-12 00:00:00,57356.40234375,49150.53515625,-0.14306802470490332,-3370.695698172207,0.41076654315180594,0.1641602397592576
40,2021-07-25 00:00:00,2021-09-10 00:00:00,35350.1875,44883.91015625,0.269693694163574,5444.952633801295,0.5711255540071497,0.1472374024848256
41,2021-10-03 00:00:00,2021-11-18 00:00:00,48199.953125,56942.13671875,0.18137327999216804,4649.385787013998,0.5318334643918892,0.15724715368603814
42,2022-02-06 00:00:00,2022-02-20 00:00:00,42412.43359375,38431.37890625,-0.09386527369857547,-2842.590965601161,0.7140296199714439,0.13783053778849158
43,2022-03-01 00:00:00,2022-03-06 00:00:00,44354.63671875,38419.984375,-0.1338000439814503,-3671.6261236308856,0.6186758568086317,0.1338000439814503
44,2022-03-18 00:00:00,2022-04-10 00:00:00,41801.15625,42207.671875,0.009724985179088133,231.158198125122,0.5686329968869549,0.11077589119189363
45,2022-07-18 00:00:00,2022-08-19 00:00:00,22485.689453125,20877.552734375,-0.07151823038837282,-1716.4858005435744,1.0673755412274868,0.14520576886768727
46,2022-09-12 00:00:00,2022-09-14 00:00:00,22370.44921875,20241.08984375,-0.09518625907678507,-2121.1486016869603,0.9961440171116999,0.09518625907678499
47,2022-10-05 00:00:00,2022-10-09 00:00:00,20160.716796875,19446.42578125,-0.03542984224329348,-714.3733457491471,1.0001152613183533,0.03691081249726926
48,2022-10-25 00:00:00,2022-11-09 00:00:00,20095.857421875,15880.7802734375,-0.20974855961354755,-4079.3299320065526,0.9677948441628718,0.2538171056328967
49,2022-12-09 00:00:00,2022-12-18 00:00:00,17133.15234375,16757.9765625,-0.021897650457001795,-336.5523752923964,0.8970525074168755,0.06556965308657581
50,2023-01-07 00:00:00,2023-02-12 00:00:00,16955.078125,21788.203125,0.2850547171984794,4285.166246842577,0.8866243366026282,0.08931320875495725
51,2023-02-15 00:00:00,2023-03-03 00:00:00,24307.841796875,22362.6796875,-0.080021999716366,-1545.8610807631994,0.7947209506666255,0.09933762956907692
52,2023-03-15 00:00:00,2023-04-22 00:00:00,24375.9609375,27817.5,0.14118578017597375,2509.166400578055,0.7290826444245992,0.10525555079040005
53,2023-04-28 00:00:00,2023-05-08 00:00:00,29340.26171875,27694.2734375,-0.05609998632691559,-1137.7782101705488,0.6912432021122865,0.06230403452543563
54,2023-06-20 00:00:00,2023-07-21 00:00:00,28327.48828125,29908.744140625,0.055820545883753354,1068.5994060907615,0.6757915866399575,0.05350205206252746
55,2023-09-18 00:00:00,2023-09-27 00:00:00,26754.28125,26352.716796875,-0.015009353059148257,-303.3702096158595,0.7554707774929107,0.03652430661525922
56,2023-09-28 00:00:00,2024-01-15 00:00:00,27021.546875,42511.96875,0.5732618471717305,11412.902406204532,0.7367715675080367,0.11015922642276582
57,2024-02-01 00:00:00,2024-04-13 00:00:00,43075.7734375,63821.47265625,0.4816094422274413,15084.783051349415,0.7271282058170282,0.15284881761957214
58,2024-05-16 00:00:00,2024-06-14 00:00:00,65231.58203125,66011.09375,0.011949912825609008,554.5523497673785,0.7114098947179915,0.07609851499704386
59,2024-07-16 00:00:00,2024-08-03 00:00:00,65097.1484375,60680.09375,-0.06785327458299995,-3186.4539130584308,0.7213978858074611,0.11099080195830235
60,2024-08-23 00:00:00,2024-08-29 00:00:00,64094.35546875,59388.1796875,-0.0734257446982918,-3214.1746255641556,0.6829695223815978,0.0824751400886991
61,2024-09-15 00:00:00,2024-10-09 00:00:00,59182.8359375,60582.1015625,0.023643098591586423,958.9715670290825,0.6853391878536892,0.08052414983413407
62,2024-10-13 00:00:00,2024-10-18 00:00:00,62851.37500000001,67858.9921875,0.07967394806398423,3308.005618338306,0.6605947488549528,0.0031485616380423987
