Trade No.,Entry Date,Exit Date,Entry Price,Exit Price,Return (%),PnL ($),Size,Drawdown (%)
0,2023-11-03 00:00:00,2024-04-11 00:00:00,0.4552200138568878,1.4912580251693726,2.271630204726799,2269.3608438829165,2194.5454254897177,0.2833033391511276
1,2024-08-13 00:00:00,2025-01-27 00:00:00,0.9553639888763428,3.9630250930786133,3.143035272505938,10265.450999873912,3418.6915010008074,0.26859260574128063
2,2025-04-24 00:00:00,2025-06-05 00:00:00,3.3339779376983643,2.9342169761657715,-0.12178519595326472,-1646.6930195629307,4055.602888163725,0.2887379815944524
