cumulative_return,max_drawdown,sharpe_ratio,final_portfolio_value,initial_portfolio_value,sequence_id,mean_cumulative_return,median_cumulative_return,std_cumulative_return,mean_max_drawdown,median_max_drawdown,mean_sharpe_ratio,median_sharpe_ratio,mean_final_portfolio_value,std_final_portfolio_value,worst_case_portfolio_value,var_5_percent
3.4295813620831606,-0.19799166526213813,3.544454689148749,48434.25531301354,10934.273773049219,0,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4290402678618035,-0.3023522631849303,3.5396029909520226,46993.48255698036,10610.308264292951,1,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.3666616700110517,-0.21392056879626908,3.5109323325359467,42931.68469104105,9831.694767168072,2,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.562084282896736,-0.3604762053946431,3.600718542355455,47022.60583630937,10307.2637243019,3,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5259523597704012,-0.32122949162970493,3.5890749090602014,47871.824651355186,10577.182622793602,4,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4593185173000487,-0.29569054248278587,3.554077281235158,46674.83047267936,10466.807941976576,5,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.426248038159292,-0.17070156164816083,3.5372701419024652,45015.51897718492,10170.130229734066,6,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.6049262327719243,-0.23926819127417817,3.620525495263107,45008.87706888855,9774.071243220667,7,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.3753952243802434,-0.39718827380691235,3.5123840774702404,39832.762728698624,9103.80907003453,8,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.442424188538004,-0.22111647554751518,3.5453878648001633,44765.42642773067,10076.801432702201,9,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4487620405375248,-0.20136833972416926,3.557233143637873,41641.66850137529,9360.282281212754,10,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.382505466302355,-0.31992995850770295,3.526020187029475,40717.51190114832,9290.920961589318,11,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4111013863992588,-0.28053694424963593,3.530220390803266,45511.275216599075,10317.440301173741,12,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.497509870023473,-0.2277849229271937,3.5829601633240302,43570.07104587337,9687.598761322111,13,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.377596458282164,-0.27059605683186955,3.518078674905377,43383.60832705291,9910.371762334007,14,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5401771539983535,-0.30526738157633665,3.588115072556561,44945.4672433419,9899.496367396196,15,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.3744764819321924,-0.26291416572949655,3.5137380995739993,43996.19912626787,10057.477576570463,16,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4303638321925645,-0.341821197271438,3.5391981048494974,44997.67861350013,10156.65537140118,17,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4600836351294406,-0.23622622852483086,3.552944162987422,42659.219183173125,9564.667991239377,18,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5337054965294428,-0.2970575219921994,3.5970273207548136,44920.93162025426,9908.21562067525,19,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4593588684930676,-0.2705848474508149,3.554972154065182,40592.01984344067,9102.65826108715,20,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.494440071604938,-0.3434670764511646,3.574303227399752,44308.31179208848,9858.472042384192,21,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4430699017978856,-0.1926686059387756,3.5525975440680884,44998.751710330354,10127.851396648439,22,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.382209828464374,-0.28973369103180563,3.5203970585688564,46514.88128876242,10614.480618118256,23,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4755924542984005,-0.181459534766451,3.5653104567284917,41880.00563387349,9357.421628873188,24,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4346299842595798,-0.2993321684017355,3.537817250116947,42938.08429633707,9682.450271779811,25,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.429615538726824,-0.2659471273325793,3.5477054575914857,43795.176688297426,9886.902442302067,26,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5083812615849856,-0.27556460954430906,3.579866053540432,47101.87013847987,10447.623527279176,27,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.4816059738499705,-0.1658775604553516,3.5602286975362682,42694.53529916642,9526.615134906478,28,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5011302231506933,-0.2699889425775717,3.5709477018981897,44594.380645413534,9907.374022651235,29,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
3.5184705686666202,-0.2575416022644099,3.5837734000067956,43149.18379915589,9549.510867321864,30,3.460777507626667,3.4612574920055104,0.04822097507995581,-0.25134531882731864,-0.24259218505657523,3.5561597218966883,3.5572459541153263,44495.83453732833,2279.0523034898188,36413.63355649224,40805.44579714631
