Fast Period,Slow Period,Signal Period,Signal
4,8,15,1
4,9,13,1
4,10,12,1
4,12,10,1
4,13,9,1
4,15,8,1
5,7,14,1
5,8,12,1
5,9,11,1
5,10,10,1
5,11,9,1
5,12,8,1
5,14,7,1
6,7,12,1
6,8,10,1
6,9,9,1
6,10,8,1
6,12,7,1
6,14,6,1
7,8,9,1
7,9,8,1
7,10,7,1
7,12,6,1
7,14,5,1
8,9,7,1
8,10,6,1
8,12,5,1
8,15,4,1
9,11,5,1
9,13,4,1
10,12,4,1
