Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
TSLA,SMA,2,5,0,true,false,1,408,0.9578826259474443,39.55773955773956,1.2283377268838112,1.1121290428299306,1.2884618552987641,-0.9042035221421139,4 days 22:31:32.874692873,0.075153051691354,2.291521797271998,4.577427119550682,2.5484679430240296,0,3739,3740 days 00:00:00,1000.0,18844.085942974674,1784.4085942974675,18627.079347788054,100.0,6113.943992738912,58.7047443658025,652 days 00:00:00,407,-18.844085942972015,62.248972898226604,-17.669845006102133,8.662181533632452,-3.829165473508305,7 days 22:12:40.248447205,2 days 23:36:35.121951219,43.88926297031358,0.8253610015878164,0.5652530209202827,1.184282688879662,0.7441675836339796,10.653705326131101,1.5870765103881557,0.38109305760709006,-0.03762327243116508,None,None,0.0011153790937177145,0.28107553161686405,17.844085942974697,0.2187675640041149,0.4098503006722715,2011,2010,5415.6150793650795
TSLA,SMA,2,6,0,true,false,1,347,0.996142015923697,40.17341040462428,1.2297682431362378,1.4498367519590234,1.3548320784526826,-0.8812558175772034,5 days 20:23:35.028901732,0.06388932649928374,1.948916822679861,3.8922171703664086,2.8256112360324694,0,3739,3740 days 00:00:00,1000.0,23118.573080776532,2211.857308077653,18627.079347788054,100.0,6654.007650905414,60.83423365873677,660 days 00:00:00,346,-23.118573080773785,99.83751503345698,-19.451025687638708,9.915280427719589,-4.234688228382612,9 days 17:57:24.604316546,3 days 05:33:54.782608695,63.993328479356364,0.8623160600567462,0.5895850606945667,1.1934764713267894,0.8825003628342583,11.908485090688163,1.510975475182151,0.3877551020408163,-0.0381121235349608,None,None,0.0011746757022443955,0.29601827696558763,22.11857308077648,0.23567214354368948,0.4131409212666581,2025,2024,5415.6150793650795
TSLA,SMA,2,7,0,true,false,1,318,0.9257946250548097,38.48580441640379,1.2598625046126601,1.3951600197019824,1.127725438973701,-0.9408348202672618,6 days 10:04:09.842271292,0.05853444075223395,1.786039047873763,3.5664616207542124,2.4918102732200693,0,3739,3740 days 00:00:00,1000.0,12020.744975078576,1102.0744975078576,18627.079347788054,100.0,2936.3150809952544,68.44211675660785,711 days 00:00:00,317,-12.020744975077832,99.837515033457,-19.451025687638708,10.522132165219732,-4.315048194416816,10 days 21:02:57.049180327,3 days 15:08:18.461538461,34.80367735032698,0.7332256097526025,0.40130267529226255,1.161774712848777,0.7097128713703358,11.681716630035256,1.4469476843885472,0.3887857408095062,-0.03857640136920763,None,None,0.0010046616334940962,0.25317473164051224,11.020744975078562,0.18240274727000116,0.4155553660999573,2036,2035,5415.6150793650795
TSLA,SMA,2,8,0,true,false,1,289,0.9838093677251875,38.54166666666667,1.4950815350458253,1.6252113824158902,1.239006027475444,-0.9162161317334687,7 days 02:09:59.999999998,0.053179555005184155,1.6231612730676652,3.2407060711420166,2.6379801764862365,0,3739,3740 days 00:00:00,1000.0,16606.487622652992,1560.6487622652992,18627.079347788054,100.0,2360.4445305984855,68.85819408751816,707 days 00:00:00,288,-16.606487622651912,99.837515033457,-20.402383589682273,11.190309038341052,-4.37323968994396,12 days 11:40:32.432432432,3 days 16:56:56.949152542,54.2468545495682,0.7972397729434381,0.4581899121442094,1.177528091235134,0.8026932732492061,11.859648682878733,1.4282565060988919,0.3913690476190476,-0.03849908260898192,None,None,0.0010876304959975046,0.2740828849913712,15.606487622653017,0.2084311890801993,0.4137510625311693,2043,2042,5415.6150793650795
TSLA,SMA,3,4,0,true,false,1,539,0.8645178326880453,42.37918215613383,1.1164957108423812,0.6004249509096944,0.8921642936702477,-0.9762303104208696,3 days 16:59:46.617100370,0.0993423631694065,3.0272800213960953,6.048943567798877,1.8176544582366492,0,3739,3740 days 00:00:00,1000.0,5427.598938627534,442.7598938627535,18627.079347788054,100.0,3221.009534890024,66.93147347020266,1408 days 00:00:00,538,-5.427598938626943,57.30403380246406,-20.402383589682273,6.378339097117096,-3.6491377114622012,5 days 08:56:50.526315789,2 days 11:36:46.451612903,8.239826278004074,0.5791764960874585,0.26816468561233053,1.1261993501075396,0.7828644419337814,11.658526411446042,1.6793228498158743,0.3729809104258444,-0.03811212353496102,None,None,0.0007805165056539269,0.19669015942478957,4.427598938627506,0.12072132159657789,0.40871244794856276,1996,1995,5415.6150793650795
TSLA,SMA,3,5,0,true,false,1,407,0.8629158049642298,40.14778325123153,1.1813682999323825,0.8171422557632977,0.9285431737008921,-0.972041454732251,4 days 23:17:26.305418718,0.07496840045869711,2.2859053222786843,4.566194169564055,1.867909831508132,0,3739,3740 days 00:00:00,1000.0,6207.860411510834,520.7860411510834,18627.079347788054,100.0,2276.2663230736093,67.78786025761391,1409 days 00:00:00,406,-6.20786041151041,74.43515559741945,-20.402383589682284,7.957847946656401,-3.972713824959237,7 days 19:34:58.159509202,3 days 01:28:53.333333333,12.842532689463894,0.6041670018021412,0.2877357597409652,1.1321623136768095,0.7667783104012472,11.931048217846396,1.531167090244467,0.38007380073800734,-0.03866129622696852,None,None,0.0008266650181996664,0.20831958458631591,5.207860411510808,0.13091033692352294,0.4149724465433269,2019,2018,5415.6150793650795
TSLA,SMA,3,7,0,true,false,1,307,0.8451347588378761,38.23529411764706,1.171465352272552,1.20475081930983,0.8627139066024156,-0.9780255152722468,6 days 15:17:38.823529411,0.05650327719300816,1.7242578229473122,3.4428991709013106,2.077301024897158,0,3739,3740 days 00:00:00,1000.0,5093.2047065061315,409.3204706506132,18627.079347788054,100.0,1566.8821327468024,64.6386675742254,1596 days 00:00:00,306,-5.093204706505276,112.41955866799655,-20.402383589682284,10.956301502527182,-4.831923413158054,10 days 19:29:13.846153846,4 days 01:16:11.428571428,13.393130428799452,0.5646903997586588,0.2663876401122321,1.1227975615326076,0.7181454137254196,11.518593287767104,1.412726912527975,0.3821138211382114,-0.039187049219417104,None,None,0.0007839017703456077,0.19754324612709312,4.093204706506132,0.11592969823461918,0.4210153627845105,2032,2031,5415.6150793650795
TSLA,SMA,4,5,0,true,false,1,461,0.8909830787989427,42.82608695652174,1.1423825351052586,0.7497335672565191,0.9419463817183809,-0.9713043849444646,4 days 09:17:13.043478259,0.08493956702216914,2.589194971917625,5.172773468841936,1.9412063826184438,0,3739,3740 days 00:00:00,1000.0,6345.154985730409,534.5154985730409,18627.079347788054,100.0,3135.888376518719,59.60340217196824,1645 days 00:00:00,460,-6.345154985730005,56.93576817214241,-21.128088310323193,7.0726449392830695,-3.986439589736754,6 days 05:21:37.461928934,3 days 00:16:25.551330798,11.633695958078562,0.6090694134335258,0.33153129426447225,1.1318684701408963,0.8319999791943563,11.794551104920227,1.5822052961117679,0.38160325083117835,-0.03905883298589309,None,None,0.0008268635647159337,0.2083696183084153,5.345154985730393,0.13257846672638385,0.41173119010977227,2019,2018,5415.6150793650795
TSLA,SMA,4,7,0,true,false,1,301,0.8499839767687354,38.666666666666664,1.1949910458505602,1.2031082394362618,0.8561251354903556,-0.978930796613154,6 days 17:59:59.999999999,0.05539536979706683,1.69055897298743,3.375501470981546,2.0339254296540816,0,3739,3740 days 00:00:00,1000.0,4924.577232814662,392.45772328146626,18627.079347788054,100.0,1343.9151589855412,72.69267707376122,1705 days 00:00:00,300,-4.924577232814045,112.41955866799655,-22.156410780851694,10.85863690129854,-4.8840728734769145,10 days 22:08:16.551724138,4 days 02:52:10.434782608,13.098339366824916,0.559122199341317,0.23158328843261683,1.1208381635902722,0.7668537962123854,11.791745040632652,1.4094893913370423,0.3795647362596828,-0.03860503279618472,None,None,0.0007624214333270018,0.19213020119840446,3.924577232814653,0.11340097658376469,0.4135567022873027,2026,2025,5415.6150793650795
TSLA,SMA,4,8,0,true,false,1,262,0.9606888546357515,41.7624521072797,1.315324029402894,1.6941396202722885,1.0393331502062968,-0.9569221638004298,7 days 19:24:08.275862067,0.048193971723448144,1.4715164482481948,2.937416421503076,2.4929543168596235,0,3739,3740 days 00:00:00,1000.0,9024.142730204116,802.4142730204115,18627.079347788054,100.0,1602.8509041076409,64.13797313735039,1596 days 00:00:00,261,-9.024142730202584,132.1930696629847,-21.128088310323196,11.42990503527723,-5.2874289996983626,12 days 08:35:13.761467889,4 days 13:06:18.947368421,30.778417137679313,0.6756126940553877,0.3733913027269541,1.1478806168896483,0.7513654652117419,11.551551662996982,1.3632448850108507,0.39033457249070636,-0.03865458890426901,None,None,0.0009332014914345537,0.23516677584150752,8.024142730204108,0.15977821485093147,0.41891347072958124,2039,2038,5415.6150793650795
