Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
TT,,SMA,62,77,0,,true,false,1,92,1.902149684319377,63.73626373626373,4.109231792768625,6.937898237122098,1.0427736507564698,-0.3319346994136208,77 days 16:52:44.835164835,0.005516498135066641,0.16963736939151813,0.3374308543331284,1.1769268060514437,0,11389,11390 days 00:00:00,1000.0,127391.02965133355,12639.102965133356,18918.963391811652,100.0,2714.5714581979837,47.54098079396646,1563 days 00:00:00,91,-127.39102965132042,105.73768632943263,-22.124329639953668,15.109530370522931,-7.4243643003702715,94 days 10:20:41.379310345,48 days 07:16:21.818181818,1390.312315175658,0.7094176076036108,0.3534795114641098,1.1427379485642206,-0.37939210095561365,29.089045730019883,1.070895877141713,0.45521911332566756,-0.021422886103515507,None,None,0.0005270811460912296,0.13282444881498986,126.39102965133362,0.11320591150572623,0.22533166245110733,7072,7071,16495.972222222223
FET-USD,,SMA,25,26,0,,true,false,1,117,1.8781534457229012,55.172413793103445,1.5758690230635182,13.840460590228897,2.4404051605978423,297.6662760913154,9 days 15:43:26.896551723,0.05103387593488781,1.5442146942366917,3.075230972283326,21.372642618435297,0,2273,2274 days 00:00:00,1000.0,345924.480854475,34492.448085447504,115.48825845641053,100.0,21928.50993699182,74.64982886057155,420 days 00:00:00,116,-345.9244808544172,690.1579968458624,-46.565607036652004,33.81384339044519,-10.742164394652699,12 days 08:37:30,6 days 07:50:46.153846153,2976.4690115114618,1.4101846365957165,2.084172580665122,1.3402153456597077,1.3189080945397658,9.620547836768411,1.5968523267434833,0.32982456140350874,-0.07207516061328406,None,None,0.003967171202773038,0.9997271430988056,344.92448085447313,0.9114576578866191,0.8532016104418503,1121,1120,2273.0
MRNA,,SMA,29,30,0,,true,false,1,62,1.6623027574701774,60.65573770491803,1.3761630846831234,5.5665574984695745,1.8272072463929376,19.422334570214677,12 days 18:53:06.885245900,0.025964900427343212,0.8027127003699137,1.5924784217016028,4.468346401360904,0,1622,1623 days 00:00:00,1000.0,9915.555456759157,891.5555456759158,43.6559073405947,100.0,1096.2911455768594,63.679284600987096,951 days 00:00:00,61,-9.915555456758739,115.2011257245825,-26.2403713378231,14.487481129401846,-8.186533099217678,12 days 18:48:38.918918919,12 days 19:00:00,146.3191969215723,1.0972299288947158,1.0602967224842703,1.261479440211311,1.3289294195195354,10.389202329376719,1.4869770603527097,0.3120452708164915,-0.04946964018282404,None,None,0.002011976200924765,0.5070180026330408,8.915555456759147,0.42789468645754347,0.5561243314230286,781,780,2349.3253968253966
CRV-USD,,SMA,19,20,0,,true,false,1,101,1.5528026017165624,50.0,1.2845282256760735,5.27528296593787,1.4519948829564653,7.091515684840548,8 days 02:24:00,0.0574052812858783,1.7393800229621124,3.4615384615384612,9.175721806424653,0,1742,1743 days 00:00:00,1000.0,6661.813722693581,566.1813722693582,-92.94589418498371,100.0,637.7039369454504,87.93923891769501,1483 days 00:00:00,100,-6.661813722693296,222.19562726239187,-44.739901963125824,20.851365256499548,-10.300799324623808,9 days 15:21:36,6 days 13:26:24,56.68475536416281,0.8894357024788038,0.5544019398079861,1.2181029911001628,1.2475916294205656,16.032983020938136,1.5912434010321108,0.293026706231454,-0.07133986511985771,None,None,0.002518960347976924,0.6347780076901849,5.661813722693579,0.3154477797152575,0.858921503130768,811,810,1742.0
DECK,,SMA,32,50,0,,true,false,1,87,1.3284052745489752,52.32558139534884,1.9667690999703122,8.220082399600436,0.9041097710733125,-0.6013065565507242,52 days 19:15:20.930232558,0.007464840641910162,0.2296957505657531,0.4567513200905205,1.8881179964885588,0,7954,7955 days 00:00:00,1000.0,41732.34170027539,4073.234170027539,10216.456370057564,100.0,1632.3330725950311,61.31595437374986,1852 days 00:00:00,86,-41.7323417002699,296.76120895274056,-28.131492086985904,25.14852696934743,-10.359917737926756,72 days 01:04:00.000000001,31 days 16:23:24.878048780,474.11714002297276,0.5911423015906958,0.3045390712339383,1.1351293865024523,1.093163873064179,25.570985155352627,1.0873134930824289,0.4015151515151515,-0.034978712716200726,None,None,0.0007986620612658269,0.2012628394389884,40.732341700275484,0.12546927535827823,0.4097488271560722,4542,4541,11520.674603174602
CBOE,,SMA,32,36,0,,true,false,1,91,1.2873512498825137,52.22222222222223,2.1098173896380183,2.2979688035343826,1.276413291028007,-0.32531330553186644,26 days 02:40:00,0.016534589223355472,0.5085151676423629,1.0114422565194252,1.1685519913662068,0,3758,3759 days 00:00:00,1000.0,5732.011414310862,473.2011414310862,701.3642707214174,100.0,619.6995456150095,37.07957405386892,1433 days 00:00:00,90,-5.732011414310364,50.92253818750475,-22.15333082411022,6.831094200577159,-2.6568426769542337,37 days 18:53:37.021276596,13 days 08:22:19.534883721,52.64159361916857,0.8946652097041079,0.4982904164647028,1.1783157558417325,-0.5284492682669368,10.574362600205315,1.0636288219921424,0.5126760563380282,-0.017375184915643035,None,None,0.000528568994959372,0.13319938672976175,4.732011414310927,0.12418096288099956,0.17917930082102917,2351,2350,5443.1349206349205
ADSK,,SMA,50,64,0,,true,false,1,105,1.1619299476620495,49.03846153846153,1.274584238604221,5.6861593522252285,0.7334510813652692,-0.955521814484578,57 days 08:46:09.230769230,0.007143129698172245,0.2193593314763231,0.4366295264623955,1.2473121141719685,0,10052,10053 days 00:00:00,1000.0,27197.651268583937,2619.7651268583936,58900.00000000085,100.0,3647.212945471056,71.70432434015974,5133 days 00:00:00,104,-27.197651268579648,216.78589565469585,-36.298319327731086,20.424514353437036,-8.496031309318205,75 days 12:14:07.058823530,39 days 21:44:09.056603774,252.16200884473574,0.49906827805023335,0.17769695755418194,1.1057252972336276,0.5558473057047055,26.86722303036938,1.0625241741352436,0.41911349520045177,-0.030074185003016948,None,None,0.0005486006889051052,0.1382473736040865,26.197651268583947,0.08632457767763313,0.33338271977003814,5967,5966,14559.444444444443
WM,,SMA,8,47,0,,true,false,1,130,1.1413084077929214,48.837209302325576,1.8065719253938928,3.444426100001619,0.8409654731424479,-0.7138750810601395,42 days 01:06:58.604651162,0.00957769799963761,0.29357995483385313,0.5849016023228304,1.0112144588670202,0,9299,9300 days 00:00:00,1000.0,15148.181715155215,1414.8181715155215,4944.7569151182415,100.0,1571.6373076323255,63.53045155279426,3900 days 00:00:00,129,-15.148181715154351,204.3571428571429,-25.174999999999997,12.937160313465363,-5.616820194668317,66 days 13:42:51.428571428,18 days 15:16:21.818181818,109.79325501449907,0.5218359168160548,0.17718510081558758,1.1270153209632177,3.0202193133000543,61.536890786875546,1.1155780070112127,0.38023152270703475,-0.01886792452830187,None,None,0.00039366452725826873,0.09920346086908371,14.148181715155069,0.07642546198792055,0.22879104291158908,5425,5424,13468.789682539682
STX4847-USD,,SMA,6,7,0,,true,false,1,229,1.1277702992457246,45.17543859649123,1.0607352018250427,1.5875934175941926,1.226415382231735,-0.24890763553429812,4 days 08:56:50.526315788,0.11220472440944881,3.3809055118110236,6.747047244094488,5.367503336059106,0,2032,2033 days 00:00:00,1000.0,3805.736749893781,280.5736749893781,373.554156936434,100.0,2124.0667720142314,87.166453904628,848 days 00:00:00,228,-3.8057367498931853,119.71376004798464,-36.55881867926173,11.818264485235277,-6.842479542142063,5 days 14:54:45.436893203,3 days 08:15:21.600000,12.322554765981039,0.6892428097616231,0.31111782460566956,1.1658137989662603,3.070061479682174,32.194667661124406,1.824327869512056,0.307395498392283,-0.06293288352816696,None,None,0.0017497106317781225,0.4409270792080869,2.8057367498937826,0.1801796926875341,0.769911291716029,998,997,2032.0
ZM,,SMA,44,45,0,,true,false,1,64,0.8741581415595385,44.44444444444444,1.1982538550688306,2.5562241024459738,0.8229706656879927,1.2836522192040902,10 days 17:08:34.285714284,0.028391573375299545,0.8772845953002611,1.7408616187989556,2.2425360272110892,0,1532,1533 days 00:00:00,1000.0,1739.2403119759733,73.92403119759733,32.3709672497162,100.0,242.57054922159372,77.15779050285998,1153 days 00:00:00,63,-1.739240311975891,165.28847659499425,-20.53798592925561,12.045745187324199,-5.035392765456605,14 days 18:51:25.714285714,7 days 10:58:17.142857142,11.761580195046797,0.5042964720881874,0.18254774965030068,1.1298860398019466,2.978080562263953,49.25241792869205,1.3783248377102075,0.276436303080766,-0.03556538375511339,None,None,0.0006814617743986074,0.17172836714844905,0.7392403119759723,0.09524471436530502,0.4098286093486575,676,675,2218.968253968254
