Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
MA,SMA,5,12,0,true,false,1,228,0.8296896849554132,44.052863436123346,1.162265501363095,0.72820962785041,0.6590439119382975,-0.9841511118182302,13 days 01:41:29.867841408,0.03275988454666239,1.0008361204013378,1.9972826086956523,0.7288184987767063,0,4784,4785 days 00:00:00,1000.0,2986.6925282666134,198.66925282666134,12535.217016369681,100.0,1205.2141700459094,54.25253182950552,4277 days 00:00:00,227,-2.9866925282663033,54.47618101020771,-20.01686338066562,6.101452719700228,-3.502690444472281,20 days 11:31:12,7 days 05:40:09.448818897,8.765106699536894,0.43687830309799197,0.16044426157748204,1.0924821541258447,1.2585969652731404,23.23003630333591,1.1523152617938177,0.9480757483200977,-0.020787618010436472,0.00033472584990532333,0.08435091417614148,1.9866925282666053,0.0593164279402143,0.23236754996823542,2968,454,6929.206349206349,,
MA,SMA,5,13,0,true,false,1,214,0.8140295746184464,44.13145539906103,1.117137299063786,0.6759196076398308,0.5652822279971965,-0.9887685914609337,13 days 23:53:14.366197182,0.030739451138498193,0.93938127090301,1.8743729096989967,0.6349462200529682,0,4784,4785 days 00:00:00,1000.0,2407.881434367042,140.78814343670422,12535.217016369681,100.0,1072.3971879899707,58.124892268330306,4295 days 00:00:00,213,-2.4078814343665726,54.47618101020771,-20.016863380665615,6.28722715353854,-3.7565418151709133,22 days 03:19:08.936170213,7 days 13:30:45.378151260,6.621076600006617,0.3777886267920059,0.11927505698931883,1.0794440644528362,1.1960998104122844,23.001179820102465,1.1328612835806435,0.9528475199020209,-0.021100782258739577,0.0002906169175376607,0.0732354632194905,1.4078814343670403,0.04736643260005535,0.2333021361085099,2982,426,6929.206349206349,,
MA,SMA,5,14,0,true,false,1,196,0.8334447384682806,44.61538461538462,1.1564508858590679,0.8111591626495054,0.6099542301810507,-0.986415357196401,15 days 12:11:04.615384614,0.028141751042287076,0.8603678929765887,1.716346153846154,0.6978952996374089,0,4784,4785 days 00:00:00,1000.0,2702.864456329764,170.28644563297638,12535.217016369681,100.0,952.433220958647,52.585756650444694,4295 days 00:00:00,195,-2.70286445632928,54.476181010207725,-20.01686338066561,6.711218599151812,-3.9416664945329085,24 days 21:14:28.965517241,7 days 22:53:20,8.74649908095438,0.41240763531068697,0.1498440171644869,1.0850127667723286,0.7350996520019372,15.76333335421765,1.120699461188622,0.968156766687079,-0.021021607049958094,0.0003110189387361829,0.0783767725615181,1.702864456329757,0.053760323319271164,0.2287214209987829,3025,390,6929.206349206349,,
MA,SMA,5,15,0,true,false,1,185,0.8615584601813548,44.02173913043478,1.2308917080791222,1.0406612144130953,0.7575181306721471,-0.9773260309924996,16 days 12:31:18.260869564,0.026554267650158062,0.8120819397993312,1.6197742474916388,0.8451021776745141,0,4784,4785 days 00:00:00,1000.0,3842.2312213145715,284.22312213145716,12535.217016369681,100.0,1115.4527202975858,49.2559199287973,2852 days 00:00:00,184,-3.8422312213142504,48.63713539784339,-15.78590290784394,7.310555560515357,-3.890032397570237,26 days 06:48:53.333333333,8 days 20:16:18.640776699,15.467790502912422,0.5083013367889613,0.2195338588379721,1.1055295748280733,0.7652243952593653,15.49049091106119,1.1207496315528653,0.9864197530864196,-0.02102160704995816,0.00038587090282098975,0.09723946751088942,2.842231221314584,0.07346241331022374,0.23023295198059252,3041,368,6929.206349206349,,
MA,SMA,5,16,0,true,false,1,178,0.8816957531886791,44.632768361581924,1.2587354345674813,1.1768989824953047,0.8152863755242756,-0.9724773638513986,17 days 07:51:51.864406779,0.025544050946075963,0.7813545150501673,1.5583193979933112,0.9195753337306541,0,4784,4785 days 00:00:00,1000.0,4450.022169852993,345.00221698529936,12535.217016369681,100.0,1197.4206891873077,52.17145727420128,2732 days 00:00:00,177,-4.450022169852673,48.63713539784338,-15.785902907843932,7.61889616017883,-4.016139558698558,28 days 06:22:47.088607595,8 days 12:14:41.632653061,19.51679204532678,0.5471715198511138,0.2311929077562689,1.1135464927922303,0.7383788740942623,15.16059662266214,1.1135464927922307,1.0,-0.02110633727965127,0.00041782334884116196,0.10529148390797281,3.4500221698529963,0.08179686749087911,0.23158793157405108,3068,354,6929.206349206349,,
MA,SMA,6,8,0,true,false,1,383,0.8026912740912933,45.287958115183244,1.069371297492956,0.35552325460918377,0.5804277584955536,-0.9885489721733209,7 days 11:07:13.507853402,0.05512896870848032,1.6812290969899666,3.35806856187291,0.597716040305532,0,4784,4785 days 00:00:00,1000.0,2435.4111886791006,143.54111886791006,12535.217016369681,100.0,2549.870528507914,58.566899072900114,4168 days 00:00:00,382,-2.4354111886786995,28.246567518855986,-10.503100568530552,4.194621021955753,-2.822294514534149,10 days 07:46:07.630057803,5 days 02:17:47.942583732,3.76399633473239,0.3789298740243884,0.11995888056344559,1.0821380722831666,1.591173715226203,26.10577142000499,1.2598350077452105,0.8589522164651698,-0.02065492676200891,0.00029564883611324616,0.07450350670053803,1.435411188679098,0.047993686778736944,0.2366268545719785,2852,764,6929.206349206349,,
MA,SMA,6,9,0,true,false,1,325,0.8272808729154273,45.06172839506173,1.1309272467792266,0.5326906071909141,0.6985402391982566,-0.9821107932699029,8 days 21:24:26.666666665,0.04675860173180007,1.4266304347826089,2.848871237458194,0.7599526325413857,0,4784,4785 days 00:00:00,1000.0,3242.4508861246795,224.24508861246798,12535.217016369681,100.0,2000.654837599848,48.72840239876764,4277 days 00:00:00,324,-3.242450886124516,58.18600254058839,-11.976573184630187,4.810873937623214,-2.9763811132760285,12 days 20:52:36.164383561,5 days 15:06:04.044943820,6.931152274724731,0.45589045603462175,0.19265848667348795,1.0995015829426809,1.5322490987524668,26.5566292596552,1.2274858941846831,0.8957345971563979,-0.02049862093569803,0.0003552976288527102,0.08953500247088297,2.242450886124669,0.06391009990633201,0.23636246542846767,2882,648,6929.206349206349,,
MA,SMA,6,17,0,true,false,1,165,0.9372065668410015,47.5609756097561,1.3666663206850185,1.3652874646845121,0.8934638147136491,-0.9652627035814683,18 days 16:14:38.048780488,0.02366793420992349,0.724289297658863,1.4441889632107023,0.988863098898795,0,4784,4785 days 00:00:00,1000.0,5354.395491682563,435.43954916825635,12535.217016369681,100.0,1169.142569246659,52.546525643880685,2353 days 00:00:00,164,-5.354395491682226,51.188803767054594,-19.758252049499227,7.15539073205768,-3.886201545258594,28 days 19:04:36.923076923,9 days 12:00:00,26.583840775452757,0.5998726205530984,0.2598525788786097,1.1246661517805592,0.7205429869458184,15.164215658006633,1.0998116511887248,1.0225988700564974,-0.021154657391035392,0.00045519509414307277,0.11470916372405433,4.354395491682559,0.0923887710583502,0.23013635758935191,3064,328,6929.206349206349,,
MA,SMA,7,8,0,true,false,1,505,0.8126367491637987,46.82539682539682,1.0767488500360343,0.2666121143262179,0.5780889725189254,-0.9886797411526986,5 days 13:59:59.999999998,0.07273560269391122,2.216764214046823,4.429138795986622,0.5910161940697201,0,4784,4785 days 00:00:00,1000.0,2419.0190133240126,141.90190133240125,12535.217016369681,100.0,2806.7159075986874,47.92275410323798,4200 days 00:00:00,504,-2.4190190133235774,28.381375563903383,-11.737995372262567,3.248915067458469,-2.3595949638051668,7 days 06:54:54.915254237,4 days 01:58:12.537313432,2.820313556224832,0.3781468562503683,0.1454527983456273,1.0826064967598972,1.5654664485232117,27.47778798543504,1.3424613354007013,0.8064340239912761,-0.020223122076643434,0.0002921737600596058,0.07362778753502067,1.4190190133239993,0.04762101199260571,0.23432974398770196,2815,1008,6929.206349206349,,
MA,SMA,12,14,0,true,false,1,274,1.188434523306763,57.509157509157504,1.642995946480164,1.2506198776146795,1.4134762607722606,-0.871235521498949,10 days 18:32:58.021978020,0.03939845145920191,1.2027591973244147,2.401128762541806,1.5041945601577897,0,4784,4785 days 00:00:00,1000.0,17140.90682010343,1614.0906820103432,12535.217016369681,100.0,4003.8529794356205,52.073473859121385,793 days 00:00:00,273,-17.140906820102828,54.966057364332734,-13.989860893843762,4.572232948262759,-3.2450116059348755,13 days 18:02:17.579617834,6 days 17:47:35.172413793,59.186988010708944,0.9192964895086361,0.46478593337736185,1.2026781975148426,0.9376270136320227,16.91579752814785,1.2299601226002401,0.9778188539741218,-0.020225453348094023,0.0006985328390265268,0.17603027543468477,16.140906820103403,0.16142151652753012,0.23045064535433793,2942,546,6929.206349206349,,
