Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Metric Type,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
AAPL,,EMA,3,6,0,,true,false,1,740,"Most Omega Ratio, Most Sharpe Ratio, Most Sortino Ratio, Most Total Return [%]",0.9151873492015313,35.453315290933695,1.5928721681206017,1.216066858888956,1.1872119376494632,-0.5615286267489971,8 days 07:30:07.307171852,0.04552227860725705,1.386509635974304,2.771145610278373,1.6860884178385418,0,11208,11209 days 00:00:00,1000.0,694986.7074106924,69398.67074106923,158274.11998762793,100.0,155036.7175470221,65.41209366665178,958 days 00:00:00,739,-694.9867074106587,61.90107708607056,-24.68896359759104,9.185546051397745,-3.1612990707489956,16 days 11:16:01.832061068,3 days 19:58:29.433962264,940.0293560461464,0.7691280292796384,0.3630757848378255,1.1700312334114058,0.8332761840051846,20.495712045236523,1.3654150898645856,0.8569051580698835,-0.02714992831318519,0.0007615777982749143,0.1919176051652784,693.9867074106901,0.15849223851235483,0.30030484493728093,6144,1478,16233.809523809523
AAPL,,SMA,6,7,0,,true,false,1,1189,"Most Omega Ratio, Most Sharpe Ratio, Most Sortino Ratio, Most Total Return [%], Mean Avg Winning Trade [%], Median Total Trades",0.8390326010677522,43.77104377104377,1.288213482807345,0.4650731103785939,0.7444649248215065,-0.980631317305861,5 days 02:25:27.272727272,0.0731806048517204,2.2277837259100646,4.453693790149893,1.0360823066598066,0,11208,11209 days 00:00:00,1000.0,31655.612087344565,3065.5612087344566,158274.11998762793,100.0,16469.848231645734,64.74465868474898,2183 days 00:00:00,1188,-31.655612087342888,40.668397230781835,-23.25365027954031,5.006792857007134,-3.070397351068772,7 days 04:59:04.615384615,3 days 11:03:57.125748503,25.831033417030284,0.49258234551892854,0.1839154273145281,1.104776566566376,0.7544391768175712,19.275139139001794,1.5027455488786572,0.7351720771296071,-0.027522079011794816,0.000481624768410297,0.12136944163939484,30.655612087344174,0.08076938570548675,0.29653548681221137,6061,2376,16233.809523809523
