Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Sharpe Ratio,NTDOY,SMA,38,39,0,true,false,,1,358,0.9068550604681718,46.49859943977591,1.356717704729586,0.9449520782851564,0.6884420202080671,-0.521994790312549,11 days 00:08:04.033613445,0.03404844762104809,1.0385412349772067,2.074181516784086,0.9813716983765445,0,7239,7240 days 00:00:00,1000.0,6590.005630894794,559.0005630894793,1169.4444992659978,100.0,1682.1241540825404,78.06565260182342,2428 days 00:00:00,357,-6.5900056308937565,104.89254285944429,-20.78356338904049,6.380277847283438,-3.7789436162369086,13 days 07:22:24.578313253,9 days 00:07:32.356020942,15.676738477663001,0.43959119130328456,0.1277434472613218,1.0937495023553483,2.006971399333172,34.29510092415756,1.2937196021500543,0.8454301075268816,-0.027694038487704797,0.00043781845025376827,0.1103302494639496,5.590005630894801,0.06783131913090079,0.302059000295688,0,358,10485.059523809523,,,,
