Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Metric Type,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
FMC,0.3831417624521073,SMA,9,65,0,,true,false,1,130,Standard,0.9674274884302096,45.73643410852713,1.241099872275705,3.1558576158011036,0.6203648031932987,-0.6579971839535578,51 days 23:48:50.232558139,0.007814601535371602,0.23953672018952357,0.4772308502237431,0.755943782674126,0,11397,11398 days 00:00:00,1000.0,14117.77018656013,1311.777018656013,3835.573735386672,100.0,2828.5555919717867,63.14575216644531,1963 days 00:00:00,129,-14.117770186558118,127.19382863883048,-36.708746744977745,13.900714543984488,-5.90052179509632,88 days 11:47:47.796610170,21 days 05:29:08.571428571,101.79758106005204,0.4524712259151251,0.1401150835933438,1.0981948778190371,-3.5773911097824485,115.6868763293009,1.0851648807898489,1.0120073891625618,-0.01984853159366816,0.00034195895994170046,0.08617365790530852,13.117770186560046,0.060279445035234414,0.22920797479006372,6708,258,16507.559523809523
FMC,0.3831417624521073,SMA,14,63,0,,true,false,1,116,Standard,1.0753110505022463,51.30434782608696,1.4291043995107167,3.4954796848343292,0.6605742066752142,-0.5981262564795609,58 days 00:50:05.217391303,0.006966505244711117,0.2137404580152672,0.42563832587523037,0.7471254288195514,0,11397,11398 days 00:00:00,1000.0,16414.16375588516,1541.416375588516,3835.573735386672,100.0,2000.3151709753959,59.64742992753605,1921 days 00:00:00,115,-16.414163755882328,114.72627193834077,-35.850593641150176,13.015654208634631,-6.534704188455276,88 days 00:00:00,26 days 11:08:34.285714286,134.1789384316612,0.47174688347727944,0.157161254503137,1.1009879865397063,-2.5889416855338006,98.2968643252114,1.084821751191313,1.0149022042843838,-0.019868297815189496,0.0003497482436212404,0.08813655739255258,15.414163755885234,0.063818268764946,0.22485016214520087,6675,230,16507.559523809523
FMC,0.3831417624521073,SMA,14,64,0,,true,false,1,115,Standard,1.0626777705692863,50.877192982456144,1.4552940484169061,3.400631804346873,0.6420094066196492,-0.6406923854734288,58 days 13:15:47.368421052,0.0069059269382353685,0.21189786785996317,0.4219531455646223,0.7205866287178818,0,11397,11398 days 00:00:00,1000.0,14781.508492025556,1378.1508492025555,3835.573735386672,100.0,1733.9530509847148,62.43974566077105,1779 days 00:00:00,114,-14.781508492023931,114.7262719383408,-35.476489520346504,12.898642755105602,-6.436593823224669,88 days 14:28:57.931034482,27 days 10:17:08.571428571,121.02008772383846,0.45926352481922394,0.1442659644020027,1.0981954529010074,-2.599246172760284,98.11083406168125,1.082070221411485,1.0149022042843838,-0.0198744565065716,0.00034067854712885033,0.08585099387647029,13.781508492025537,0.061356974295519784,0.22497255179285233,6676,228,16507.559523809523
FMC,0.3831417624521073,SMA,14,65,0,,true,false,1,112,Standard,1.0505367734283046,50.45045045045045,1.4550229827944658,3.4334140674485956,0.6285085946330607,-0.6695622594826213,60 days 06:03:14.594594594,0.006724192018808122,0.20637009739405107,0.4108976046327981,0.7085539954934718,0,11397,11398 days 00:00:00,1000.0,13674.18318708974,1267.418318708974,3835.573735386672,100.0,1592.3199476045336,62.009086141347446,1375 days 00:00:00,111,-13.674183187087692,119.4333643833892,-35.4764895203465,13.15057170118791,-6.460419159631433,91 days 09:00:00,28 days 13:31:38.181818181,114.3050213538452,0.45022416506389185,0.1408898530733868,1.0960699816592343,-2.6168439179264253,98.41934304859045,1.0796707666664702,1.0151890886546808,-0.01987445650657164,0.0003336787735321982,0.08408705093011395,12.67418318708992,0.059531334816824266,0.22477421096454261,6689,222,16507.559523809523
FMC,0.3831417624521073,SMA,15,63,0,,true,false,1,113,Standard,1.0228273354805932,50.0,1.3494126362785615,3.400266553650886,0.6198114159775159,-0.686899940771948,59 days 14:21:25.714285714,0.006784770325283871,0.20821268754935512,0.4145827849434062,0.7079786375198345,0,11397,11398 days 00:00:00,1000.0,13009.18363723128,1200.9183637231279,3835.573735386672,100.0,1812.802053738962,60.003693913267334,1953 days 00:00:00,112,-13.009183637230308,115.44181964903505,-36.634123487314035,13.242683048162379,-6.442149940860607,90 days 22:42:51.428571428,28 days 06:00:00,107.34100732918301,0.44462551869189276,0.14270777099436152,1.0948145543158312,-2.649125655466087,98.92192662352085,1.0777342415993723,1.0158483530142948,-0.019874456506571686,0.00032899924237648034,0.08290780907887305,12.00918363723115,0.05836413011890218,0.22441258874504763,6676,224,16507.559523809523
FMC,0.3831417624521073,SMA,15,65,0,,true,false,1,110,Standard,1.0813367045140905,51.37614678899083,1.4084181894273067,3.7234410678409513,0.6709724310161459,-0.5670169162698586,61 days 09:41:17.064220183,0.0066030354058566245,0.20268491708344302,0.403527244011582,0.7546853441004298,0,11397,11398 days 00:00:00,1000.0,17607.385438220583,1660.7385438220583,3835.573735386672,100.0,2213.2411057975137,57.519018756774024,973 days 00:00:00,109,-17.607385438219353,119.4333643833892,-36.264581614799255,13.216026089825919,-6.306460087463922,89 days 12:25:42.857142857,31 days 16:45:16.981132075,152.52286994182361,0.480436112844791,0.16725469311826568,1.102791250312076,-2.6435153852560576,98.80784787104677,1.0799702506099398,1.0211311373523928,-0.019712434837518396,0.0003556284932652069,0.08961838030283215,16.60738543822056,0.0654700460528499,0.22449548338758035,6694,218,16507.559523809523
FMC,0.3831417624521073,SMA,15,66,0,,true,false,1,110,Standard,1.0320788024832073,49.54128440366973,1.3858817525949705,3.5575288673584824,0.642649511619472,-0.6381582074242098,61 days 09:01:39.082568807,0.0066030354058566245,0.20268491708344302,0.403527244011582,0.721057443502509,0,11397,11398 days 00:00:00,1000.0,14878.708759689329,1387.870875968933,3835.573735386672,100.0,1948.9139089526404,60.73544174416684,966 days 00:00:00,109,-14.87870875968838,115.79869028439424,-36.81140386592465,13.538060304693367,-6.241538362024861,91 days 15:06:40,31 days 16:08:43.636363636,127.4641052151286,0.4609371598525976,0.14869097500338002,1.098492379194592,-2.6700908150403566,99.72073688932825,1.0767499904468314,1.020192606399503,-0.019705193990757992,0.0003403868167591617,0.08577747782330875,13.878708759689184,0.06151078604669746,0.2239637406827934,6691,218,16507.559523809523
FMC,0.3831417624521073,SMA,19,50,0,,true,false,1,120,Standard,1.1016997456179578,53.78151260504202,1.3226258521603866,3.3422284055887443,0.636430248100488,-0.6582554722546957,54 days 22:59:29.747899159,0.007208818470614113,0.2211108186364833,0.44037904711766257,0.7390028588298356,0,11397,11398 days 00:00:00,1000.0,14107.863348320108,1310.7863348320109,3835.573735386672,100.0,2132.471890421542,61.90707703747446,1918 days 00:00:00,119,-14.10786334831937,129.34772780302632,-35.74480843626191,12.190167516669469,-6.953555287305189,75 days 07:30:00,31 days 06:32:43.636363636,110.26866564427263,0.45487544033797783,0.1428790690629936,1.098570710431534,-2.624656003569813,100.73790590586253,1.0811004559157855,1.0161596958174905,-0.019627306691193495,0.0003353113593503661,0.08449846255629226,13.107863348320038,0.06026298956691134,0.2235643132383732,6541,238,16507.559523809523
FMC,0.3831417624521073,SMA,19,51,0,,true,false,1,120,Standard,1.0720696498103701,52.94117647058824,1.2672861738844807,3.2689202010712446,0.619092812310553,-0.6881451896482847,55 days 02:49:24.705882352,0.007208818470614113,0.2211108186364833,0.44037904711766257,0.7227936217162004,0,11397,11398 days 00:00:00,1000.0,12961.421198390308,1196.1421198390308,3835.573735386672,100.0,2240.740082714974,60.42261103470258,1918 days 00:00:00,119,-12.961421198388052,127.08258737689997,-35.74480843626192,12.39540911538913,-6.998379827536376,77 days 04:57:08.571428571,30 days 06:25:42.857142857,100.62506403015709,0.4436920517824473,0.14150674151789702,1.096006166672133,-2.624625530953609,98.49283487058625,1.074235715192613,1.0202659911336287,-0.019690857991019203,0.0003292668240442193,0.08297523965914326,11.961421198390266,0.05827806557776194,0.2250676251388733,6560,238,16507.559523809523
FMC,0.3831417624521073,SMA,40,43,0,,true,false,1,247,Standard,1.013659162603242,52.4390243902439,1.2908891455634453,1.6405448177406932,0.6273909889561674,-0.666188902615586,26 days 16:23:24.878048780,0.014902263393034217,0.4551197683600948,0.9083969465648856,0.7466443774344983,0,11397,11398 days 00:00:00,1000.0,13803.570777082612,1280.3570777082612,3835.573735386672,100.0,3668.765136863465,62.54146628730987,3391 days 00:00:00,246,-13.803570777081404,121.60644341324978,-40.48777486986341,7.6052424776782965,-4.935916704754614,35 days 16:44:39.069767441,16 days 17:50:46.153846154,52.103147755527345,0.448202517410009,0.14021495999880568,1.097049924941846,-2.455965384061414,92.86044275991102,1.10959345004162,0.9886953864955698,-0.01989067946014375,0.0003380895835598637,0.08519857505708565,12.803570777082545,0.05975197037541191,0.22877270200490973,6565,492,16507.559523809523
