Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Mean Total Return [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Most Total Fees Paid,52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Least Max Drawdown [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Least Total Trades,52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Most Win Rate [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Least Best Trade [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Most Worst Trade [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Most Avg Winning Trade [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
Mean Avg Winning Trade [%],52,54,DOCU,SMA,0,true,false,1,46,1.3161317488262434,60.0,2.645385729097471,5.815157959233867,1.8266796799882743,6.219265004868413,20 days 19:12:00,0.017127063478878133,0.5325248070562293,1.0534729878721059,3.096715870242511,0,1814,1815 days 00:00:00,1000.0,7884.922660940103,688.4922660940103,95.36874815230026,100.0,366.0793477983003,30.656551805097976,422 days 00:00:00,45,-7.884922660939083,83.39456991756568,-16.37628667149165,13.208605073758312,-5.275012712552798,24 days 16:53:20,14 days 22:40:00,153.17350185780094,1.1436245627974395,1.679163028320938,1.2810701950992585,1.2902927368901902,25.140446048832274,1.2449837107302646,1.0289855072463767,-0.03244997691681166,,,0.0014126576438592393,0.3559897262525283,6.884922660940108,0.3320300561497638,0.37462792930585204,0,46,2627.4206349206347,,,,
