Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Fast Period,Slow Period,Signal Period,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Ticker,Strategy Type,Score
0,5894,5895 days,1000.0,582528.6815042861,58152.868150428614,91396.43885331502,100.0,24689.08672382565,57.396293176804626,647 days,97,97,0,0.0,53.608247422680414,135.10578427483088,-41.6447580700683,24.06338282428493,-6.431287229140279,57 days 04:09:13.846153846,20 days 05:20:00,4.17382176166406,5995.141046435936,1.0551588190272219,0.841985814474539,1.2312480858761516,1.6643123316027526,N/A,N/A,N/A,14,1.0338051047346213,27.484034132233816,1.2614011002241365,0.9760956175298804,9.916370943829936,-0.032192982878355404,0.0013977097393287582,0.35222285431084704,581.5286815042872,0.31284071751471143,0.4017407267385234,NFLX,COMP,1.594171170606566
