Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Least Total Trades,BTC-USD,EMA,6,88,0,false,false,1,34,1.6091967576857384,51.515151515151516,4.346910136654133,36.946462158806916,2.221957556081115,1.567737047219127,68 days 23:16:21.818181817,0.008452868852459017,0.2612704918032787,0.5148565573770492,9.65302033862271,0,3904,3905 days 00:00:00,1000.0,610428.3510323436,60942.835103234356,23734.063879023663,100.0,10528.018959443543,63.08912625641293,784 days 00:00:00,33,86612.31753250875,389.95656144731663,-13.451918910389576,78.0273666964572,-6.701998912446499,122 days 01:24:42.352941176,12 days 13:30:00,15842.910106055599,1.4180307203499625,1.3017528709589437,1.33906034712713,0.6317083749493287,11.217951144929545,1.1628681961893488,0.47302904564315357,-0.03742309712441195,None,None,0.002005844696297072,0.5054728634668622,609.4283510323413,0.5127403462737634,0.4290010622614978,2311,2310,3904,,
Most Expectancy,BTC-USD,EMA,6,88,0,false,false,1,34,1.6091967576857384,51.515151515151516,4.346910136654133,36.946462158806916,2.221957556081115,1.567737047219127,68 days 23:16:21.818181817,0.008452868852459017,0.2612704918032787,0.5148565573770492,9.65302033862271,0,3904,3905 days 00:00:00,1000.0,610428.3510323436,60942.835103234356,23734.063879023663,100.0,10528.018959443543,63.08912625641293,784 days 00:00:00,33,86612.31753250875,389.95656144731663,-13.451918910389576,78.0273666964572,-6.701998912446499,122 days 01:24:42.352941176,12 days 13:30:00,15842.910106055599,1.4180307203499625,1.3017528709589437,1.33906034712713,0.6317083749493287,11.217951144929545,1.1628681961893488,0.47302904564315357,-0.03742309712441195,None,None,0.002005844696297072,0.5054728634668622,609.4283510323413,0.5127403462737634,0.4290010622614978,2311,2310,3904,,
Most Win Rate [%],BTC-USD,EMA,20,37,0,false,false,1,35,1.5867135714422331,55.88235294117647,2.9811763035447796,27.489292497011,1.9479937543675077,0.04491020489199803,63 days 11:17:38.823529411,0.008709016393442622,0.2689549180327869,0.5302254098360656,7.393380410312898,0,3904,3905 days 00:00:00,1000.0,248999.65550750383,24799.965550750385,23734.063879023663,100.0,4013.966994296897,65.38707208340095,1036 days 00:00:00,34,34741.834554682166,329.92871174898147,-23.894138127564695,57.83695556906786,-10.95108072759435,99 days 07:34:44.210526315,18 days 01:36:00,6272.2888515535815,1.2736391967697602,1.0320644883238341,1.3058593743542668,0.3981450717277295,10.891869739492341,1.1337183821010188,0.43883566691230663,-0.03633427434847743,None,None,0.0017614170716040507,0.44387710204422076,247.99965550750315,0.427687167943426,0.41943289461983924,2192,2191,3904,,
Mean Best Trade [%],BTC-USD,EMA,24,33,0,false,false,1,35,1.5616416209618946,55.88235294117647,2.6972113924044647,27.051062631356693,1.922029562461262,-0.05679340249966535,63 days 12:00:00,0.008709016393442622,0.2689549180327869,0.5302254098360656,7.275516332716325,0,3904,3905 days 00:00:00,1000.0,224861.25636189504,22386.125636189503,23734.063879023663,100.0,3892.777235062264,60.75743724991815,1036 days 00:00:00,34,31373.909133972717,329.9287117489814,-23.894138127564712,56.77428582257033,-10.598353410847242,99 days 12:37:53.684210526,17 days 20:48:00,5661.392565527127,1.2566494146122273,1.0845582876264006,1.3013260689794808,0.40653357289280345,10.984722379239228,1.130875299239096,0.43883566691230663,-0.03624565441447221,None,None,0.0017334501654615593,0.43682944169631294,223.86125636189482,0.41832345482700006,0.41835400418578383,2193,2192,3904,,
Most Max Drawdown Duration,BTC-USD,EMA,26,31,0,false,false,1,35,1.561174818521635,55.88235294117647,2.691924387966084,27.472604002698194,1.9485389358382141,0.0322820951034365,63 days 16:14:07.058823529,0.008709016393442622,0.2689549180327869,0.5302254098360656,7.388891957692906,0,3904,3905 days 00:00:00,1000.0,246002.4918635734,24500.24918635734,23734.063879023663,100.0,4233.467321650402,60.75743724991815,999 days 00:00:00,34,34323.65340001948,329.92871174898147,-23.894138127564705,57.57559539089958,-10.657851755690231,99 days 17:41:03.157894737,18 days 00:00:00,6196.436425398645,1.2732595352341298,1.1075879686728998,1.305555151424143,0.4054476677978972,10.974373789639984,1.1329378175956804,0.44095940959409596,-0.03624565441447228,None,None,0.0017565743645237848,0.44265673985999376,245.00249186357496,0.4265718940164769,0.4184044604766276,2199,2198,3904,,
Most Profit Factor,BTC-USD,EMA,5,89,0,false,false,1,37,1.5432748628257886,47.22222222222222,4.566421004105039,33.13816330415031,2.175190712838153,1.260980948687106,63 days 13:19:59.999999999,0.009221311475409836,0.2843237704918033,0.5609631147540984,9.421967537809131,0,3904,3905 days 00:00:00,1000.0,537622.662653953,53662.266265395294,23734.063879023663,100.0,9282.036665661333,66.56776134680048,756 days 00:00:00,36,76282.08075805742,370.83724307053217,-13.451918910389585,77.75550274566181,-6.782614090886291,121 days 22:35:17.647058824,11 days 07:34:44.210526315,12787.238385997096,1.3918226159351779,1.2014404484139658,1.3306131336462008,0.6168414112107469,11.064444539261292,1.161512179409987,0.4758125472411186,-0.03819203433680831,None,None,0.001976028713036483,0.49795923568519374,536.6226626539516,0.5003927412705673,0.43058219205031056,2323,2322,3904,,
Median Sharpe Ratio,BTC-USD,EMA,15,47,0,false,false,1,37,1.5383855951801466,52.77777777777778,3.1007717486097928,27.200465999768056,2.0273705471908885,0.35518864190048044,60 days 19:59:59.999999999,0.009221311475409836,0.2843237704918033,0.5609631147540984,7.7337390521881515,0,3904,3905 days 00:00:00,1000.0,322641.33794993325,32164.133794993326,23734.063879023663,100.0,5311.59454925826,63.92201660271265,1048 days 00:00:00,36,45016.7369135982,333.2718462993735,-23.8941381275647,59.84917745916768,-9.289270337207991,100 days 11:22:06.315789474,16 days 12:42:21.176470588,7684.016695453751,1.3202156947300452,1.119945182991326,1.3176799576524172,0.4088462778640168,10.817734663614537,1.1484667070839645,0.4473684210526316,-0.03611580236174174,None,None,0.0018289540543899368,0.4608964217062641,321.6413379499344,0.45175841302716124,0.4201502312088004,2224,2223,3904,,
Least Total Fees Paid,BTC-USD,EMA,21,34,0,false,false,1,36,1.5316468523228788,54.285714285714285,2.7116080511581964,25.921307883396615,1.8691631803704563,-0.18729533153064423,61 days 19:11:59.999999999,0.008965163934426229,0.2766393442622951,0.545594262295082,7.1708536152838995,0,3904,3905 days 00:00:00,1000.0,193887.84516232437,19288.784516232437,23734.063879023663,100.0,3267.9090862019602,70.99709426077993,999 days 00:00:00,35,27510.313999166392,329.9287117489815,-23.068542464451735,57.429151812745374,-11.494256782705037,99 days 03:47:22.105263158,17 days 10:30:00,4725.072318947369,1.2268097403025062,0.8959909144317024,1.2928320101337523,0.3859825634865828,10.869782513479219,1.123919285191656,0.44042788638878644,-0.03682723567174386,None,None,0.0016978487886689252,0.42785789474456914,192.88784516232465,0.40482330165800473,0.4197285358249811,2198,2197,3904,,
Least Sortino Ratio,BTC-USD,EMA,21,34,0,false,false,1,36,1.5316468523228788,54.285714285714285,2.7116080511581964,25.921307883396615,1.8691631803704563,-0.18729533153064423,61 days 19:11:59.999999999,0.008965163934426229,0.2766393442622951,0.545594262295082,7.1708536152838995,0,3904,3905 days 00:00:00,1000.0,193887.84516232437,19288.784516232437,23734.063879023663,100.0,3267.9090862019602,70.99709426077993,999 days 00:00:00,35,27510.313999166392,329.9287117489815,-23.068542464451735,57.429151812745374,-11.494256782705037,99 days 03:47:22.105263158,17 days 10:30:00,4725.072318947369,1.2268097403025062,0.8959909144317024,1.2928320101337523,0.3859825634865828,10.869782513479219,1.123919285191656,0.44042788638878644,-0.03682723567174386,None,None,0.0016978487886689252,0.42785789474456914,192.88784516232465,0.40482330165800473,0.4197285358249811,2198,2197,3904,,
Median Expectancy,BTC-USD,EMA,26,28,0,false,false,1,36,1.530574708057749,54.285714285714285,2.6994649452113384,26.293969953168634,1.9021420659055095,-0.09740894412653081,61 days 16:27:25.714285713,0.008965163934426229,0.2766393442622951,0.545594262295082,7.273946605897061,0,3904,3905 days 00:00:00,1000.0,215221.5377673633,21422.153776736333,23734.063879023663,100.0,3600.101133480745,68.44654263081615,1038 days 00:00:00,35,30537.304070849117,329.9287117489814,-23.06854246445174,57.805386969459626,-11.125837753676912,99 days 01:15:47.368421053,17 days 07:30:00,5248.120962757546,1.2469910504749946,0.9528159483573797,1.2987801055101051,0.38930794480644393,10.919028425685376,1.1227111707045518,0.44095940959409596,-0.0367116161529367,None,None,0.0017237915156614295,0.4343954619466802,214.221537767363,0.4143187512628699,0.41924520563278417,2194,2193,3904,,
