Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
BTC-USD_EMA_8_24_0_2014-10-19,BTC-USD,EMA,8,24,0,2014-10-19 00:00:00,2014-10-23 00:00:00,389.5459899902344,358.4169921875,2.5645264607294336,Long,-81.74930942054155,-0.08183105872996208,4.0,Big Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2014-11-12,BTC-USD,EMA,8,24,0,2014-11-12 00:00:00,2014-11-22 00:00:00,423.5610046386719,352.9200134277344,2.165764428679614,Long,-154.6734209397908,-0.1686120097149362,10.0,Big Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2014-11-24,BTC-USD,EMA,8,24,0,2014-11-24 00:00:00,2014-12-08 00:00:00,376.9010009765625,361.90899658203125,2.023911990703147,Long,-31.83778387167629,-0.04173725819600057,14.0,Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-02-17,BTC-USD,EMA,8,24,0,2015-02-17 00:00:00,2015-03-22 00:00:00,243.6100006103516,267.9599914550781,3.0007326278034525,Long,71.5327272478905,0.0978548532200455,33.0,Big Winner,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-05-04,BTC-USD,EMA,8,24,0,2015-05-04 00:00:00,2015-05-06 00:00:00,239.01800537109378,229.78199768066406,3.3573610574931956,Long,-32.5825434205549,-0.04060283106460523,2.0,Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-05-07,BTC-USD,EMA,8,24,0,2015-05-07 00:00:00,2015-05-19 00:00:00,237.33399963378906,231.94700622558594,3.244034782346747,Long,-18.99795789418601,-0.024675244267988686,12.0,Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-05-22,BTC-USD,EMA,8,24,0,2015-05-22 00:00:00,2015-05-30 00:00:00,240.34800720214844,233.34500122070312,3.124389420456566,Long,-23.360119223882364,-0.031107805206721614,8.0,Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-06-15,BTC-USD,EMA,8,24,0,2015-06-15 00:00:00,2015-08-08 00:00:00,236.822998046875,260.99700927734375,3.0723535910340667,Long,72.74163112643743,0.09997420613034493,54.0,Big Winner,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-09-28,BTC-USD,EMA,8,24,0,2015-09-28 00:00:00,2015-11-22 00:00:00,239.14199829101562,324.5360107421875,3.3464341536494926,Long,283.87912844268175,0.3547278815447018,55.0,Big Winner,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2015-11-26,BTC-USD,EMA,8,24,0,2015-11-26 00:00:00,2016-01-15 00:00:00,352.6839904785156,364.33099365234375,3.0732001248263097,Long,33.59004106892779,0.03099088273008271,50.0,Winner,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2016-02-15,BTC-USD,EMA,8,24,0,2016-02-15 00:00:00,2016-03-07 00:00:00,400.18499755859375,414.3210144042969,2.7922710120674847,Long,37.19726853799571,0.03328838141112401,21.0,Winner,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2016-03-11,BTC-USD,EMA,8,24,0,2016-03-11 00:00:00,2016-03-12 00:00:00,421.69000244140625,411.6239929199219,2.737994901212187,Long,-29.842292215785406,-0.025846767658097573,1.0,Loser,Closed,,,,,,,
BTC-USD_EMA_8_24_0_2016-03-16,BTC-USD,EMA,8,24,0,2016-03-16 00:00:00,2016-03-18 00:00:00,417.010986328125,409.5480041503906,2.697225333904389,Long,-22.358760445347144,-0.019878471886806,2.0,Loser,Closed,,,,,,,
