Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
GD_SMA_70_85_0_1962-05-02,GD,SMA,70,85,0,1962-05-02 00:00:00,1962-05-03 00:00:00,0.765625,0.778124988079071,1304.8176313482436,Long,14.295892634375614,0.01431018852700999,1.0,Winner,Closed,0.02040816326530612,0.0,,0.7011992378234895,,,
GD_SMA_70_85_0_1962-09-28,GD,SMA,70,85,0,1962-09-28 00:00:00,1963-03-07 00:00:00,0.559374988079071,0.637499988079071,1811.454983899133,Long,139.35183547645403,0.1375251426382469,160.0,Big Winner,Closed,0.497206693195507,0.03351957509812457,14.833323266777503,0.27659551755907386,,,
GD_SMA_70_85_0_1963-06-18,GD,SMA,70,85,0,1963-06-18 00:00:00,1963-06-20 00:00:00,0.6343749761581421,0.628125011920929,1816.7413220767532,Long,-13.648204188711464,-0.011842308583463612,2.0,Loser,Closed,0.014778382053408395,0.014778288095344134,1.000006357844945,-0.8013264605466317,,,
GD_SMA_70_85_0_1963-06-21,GD,SMA,70,85,0,1963-06-21 00:00:00,1963-07-02 00:00:00,0.625,0.6156250238418579,1822.177061214175,Long,-19.34350496480923,-0.016984961891174315,11.0,Loser,Closed,0.019999980926513672,0.075,0.2666664123535156,-0.8492489044655842,,,
GD_SMA_70_85_0_1963-11-04,GD,SMA,70,85,0,1963-11-04 00:00:00,1963-12-20 00:00:00,0.6499999761581421,0.596875011920929,1722.3638823679833,Long,-93.64809209956216,-0.08364898649175308,46.0,Big Loser,Closed,0.04807692484037417,0.08653842803289076,0.5555557910307952,-1.739898855209352,,,
GD_SMA_70_85_0_1964-01-09,GD,SMA,70,85,0,1964-01-09 00:00:00,1964-02-13 00:00:00,0.6000000238418579,0.6968749761581421,1709.9698402399604,Long,163.4356295989692,0.15929678919725476,35.0,Big Winner,Closed,0.19791661906573696,0.01041670598917381,18.999923706345722,0.8048681811017859,,,
GD_SMA_70_85_0_1964-03-02,GD,SMA,70,85,0,1964-03-02 00:00:00,1964-06-08 00:00:00,0.75,0.659375011920929,1585.6724028727488,Long,-145.9363496693562,-0.12271248412132256,98.0,Big Loser,Closed,0.05416663487752279,0.18333331743876138,0.29545439767442166,-2.2654625748634762,,,
GD_SMA_70_85_0_1964-08-11,GD,SMA,70,85,0,1964-08-11 00:00:00,1965-01-20 00:00:00,0.7749999761581421,0.934374988079071,1346.40487115498,Long,212.28178161224247,0.20343953781557206,162.0,Big Winner,Closed,0.3266130055646898,0.040322581885632605,8.10000228881836,0.6228764144398968,,,
GD_SMA_70_85_0_1965-03-10,GD,SMA,70,85,0,1965-03-10 00:00:00,1965-08-05 00:00:00,0.949999988079071,1.0281250476837158,1321.6141796837123,Long,100.63686846568257,0.08015466897305297,148.0,Big Winner,Closed,0.19736848627101103,0.059210501962090815,3.3333358058233498,0.4061168552663003,,,
GD_SMA_70_85_0_1965-09-28,GD,SMA,70,85,0,1965-09-28 00:00:00,1966-03-23 00:00:00,1.149999976158142,1.4249999523162842,1179.191143645491,Long,321.24111927785765,0.23689128858921413,176.0,Big Winner,Closed,0.500000051830127,0.048913023760277785,10.222227402677495,0.47378252806601107,,,
