Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
MA_SMA_8_58_0_2006-08-16,MA,SMA,8,58,0,2006-08-16 00:00:00,2007-03-07 00:00:00,5.427000045776367,9.972000122070312,184.07978451713566,Long,833.8079900418782,0.83464179803192,203.0,Big Winner,Closed,1.1756034753318703,0.033351802316161576,35.24857410066255,0.7099688079743915,,,
MA_SMA_8_58_0_2007-03-21,MA,SMA,8,58,0,2007-03-21 00:00:00,2007-08-03 00:00:00,11.069999694824219,13.12600040435791,165.49015939760065,Long,336.24368522911277,0.18354153256069927,135.0,Big Winner,Closed,0.5772357331352126,0.04471543804924578,12.909092660559297,0.31796633857680157,,,
MA_SMA_8_58_0_2007-09-28,MA,SMA,8,58,0,2007-09-28 00:00:00,2008-01-15 00:00:00,14.79699993133545,17.5,146.50833287419346,Long,391.2802542020964,0.18048949659569163,109.0,Big Winner,Closed,0.5353112466992472,0.032574194308903216,16.43359899013482,0.33716739132345497,,,
MA_SMA_8_58_0_2008-02-04,MA,SMA,8,58,0,2008-02-04 00:00:00,2008-02-27 00:00:00,21.600000381469727,19.118999481201172,118.46171810774128,Long,-298.72727195602647,-0.11674628961092816,23.0,Big Loser,Closed,0.028935184674171437,0.12615742284002263,0.22935776605759844,-4.034751840209958,,,
MA_SMA_8_58_0_2008-03-17,MA,SMA,8,58,0,2008-03-17 00:00:00,2008-07-02 00:00:00,20.152000427246094,25.548999786376953,112.16476107988792,Long,600.2271018951486,0.26554675692057494,107.0,Big Winner,Closed,0.5894203106502212,0.042129858713096234,13.990559870237531,0.4505218977398931,,,
MA_SMA_8_58_0_2008-12-23,MA,SMA,8,58,0,2008-12-23 00:00:00,2008-12-30 00:00:00,14.161999702453613,13.909000396728516,201.94688940214326,Long,-56.76127396452185,-0.019846795066347914,7.0,Loser,Closed,0.02379606695868594,0.04617987165329298,0.5152908855472988,-0.8340367801454484,,,
MA_SMA_8_58_0_2009-01-05,MA,SMA,8,58,0,2009-01-05 00:00:00,2009-01-20 00:00:00,15.326000213623047,11.918000221252441,182.90925089102356,Long,-628.3379053519388,-0.22414484829198572,15.0,Big Loser,Closed,0.07660183805383239,0.236199910942277,0.32430934350585977,-2.926102740961211,,,
MA_SMA_8_58_0_2009-02-06,MA,SMA,8,58,0,2009-02-06 00:00:00,2009-06-10 00:00:00,16.25,17.360000610351562,133.88043218908777,Long,144.1076400364291,0.06623942213792071,124.0,Big Winner,Closed,0.16166158822866586,0.14363074669471154,1.125536084361373,0.40974125556793906,,,
MA_SMA_8_58_0_2009-07-20,MA,SMA,8,58,0,2009-07-20 00:00:00,2010-02-05 00:00:00,18.142000198364258,22.073999404907227,127.85363653793152,Long,497.5786356244937,0.2145178681725841,200.0,Big Winner,Closed,0.4875978709439273,0.018851337094271826,25.86542633583742,0.43994832823470875,,,
MA_SMA_8_58_0_2010-03-15,MA,SMA,8,58,0,2010-03-15 00:00:00,2010-05-07 00:00:00,25.007999420166016,22.30900001525879,112.62805177578139,Long,-309.3122661809815,-0.10981751711526617,53.0,Big Loser,Closed,0.07653556898679133,0.15626995878546554,0.4897650807719404,-1.4348559574205129,,,
