Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
ALGN_SMA_13_39_0_2001-05-03,ALGN,SMA,13,39,0,2001-05-03 00:00:00,2001-06-15 00:00:00,8.699999809265137,8.899999618530273,114.82770355202821,Long,20.944551291948684,0.02096549584324063,43.0,Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2001-10-30,ALGN,SMA,13,39,0,2001-10-30 00:00:00,2001-11-29 00:00:00,4.179999828338623,4.25,244.00111687819404,Long,15.02319069364378,0.014729706785062321,30.0,Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2002-01-02,ALGN,SMA,13,39,0,2002-01-02 00:00:00,2002-02-06 00:00:00,4.300000190734863,4.869999885559082,240.68203796975828,Long,134.98163388588816,0.13042550462121738,35.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2002-03-25,ALGN,SMA,13,39,0,2002-03-25 00:00:00,2002-04-19 00:00:00,4.849999904632568,4.5,241.1916740777394,Long,-86.67220505500318,-0.07409276527901794,25.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2002-08-26,ALGN,SMA,13,39,0,2002-08-26 00:00:00,2002-10-07 00:00:00,2.549999952316284,2.430000066757202,424.78195964502754,Long,-53.08920071210027,-0.04901172075106534,42.0,Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2002-11-26,ALGN,SMA,13,39,0,2002-11-26 00:00:00,2003-08-11 00:00:00,3.3199999332427983,11.270000457763672,310.28850391749324,Long,2462.266659503388,2.3901839408710424,258.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2003-09-10,ALGN,SMA,13,39,0,2003-09-10 00:00:00,2003-12-19 00:00:00,13.25,17.09000015258789,263.3935596183262,Long,1003.4399484860303,0.2875215209385136,100.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2004-01-06,ALGN,SMA,13,39,0,2004-01-06 00:00:00,2004-03-02 00:00:00,18.18000030517578,19.56999969482422,247.1068262104983,Long,334.1500549211097,0.07438115329753105,56.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2004-04-08,ALGN,SMA,13,39,0,2004-04-08 00:00:00,2004-05-05 00:00:00,20.420000076293945,18.860000610351562,236.34761981236102,Long,-377.9858953525531,-0.07831926839636348,27.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2004-09-16,ALGN,SMA,13,39,0,2004-09-16 00:00:00,2004-10-20 00:00:00,15.75,14.819999694824219,282.4514366688773,Long,-271.3144626321629,-0.06098859078543502,34.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2004-12-13,ALGN,SMA,13,39,0,2004-12-13 00:00:00,2004-12-22 00:00:00,10.720000267028809,10.65999984741211,389.6983772631692,Long,-31.71381751022067,-0.007591456875373306,9.0,Breakeven,Closed,,,,,,,
ALGN_SMA_13_39_0_2005-04-25,ALGN,SMA,13,39,0,2005-04-25 00:00:00,2005-06-01 00:00:00,8.220000267028809,7.25,504.3655034387958,Long,-497.0372074886294,-0.11988688993705393,37.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2005-07-12,ALGN,SMA,13,39,0,2005-07-12 00:00:00,2005-07-25 00:00:00,8.199999809265137,6.179999828338623,445.0419501231987,Long,-905.384433841849,-0.24809512535176895,13.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2005-09-02,ALGN,SMA,13,39,0,2005-09-02 00:00:00,2005-09-30 00:00:00,7.130000114440918,6.71999979019165,384.9739001655661,Long,-163.17131237596604,-0.05944604731428318,28.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2005-10-21,ALGN,SMA,13,39,0,2005-10-21 00:00:00,2005-11-17 00:00:00,7.340000152587891,6.300000190734863,351.75144339132805,Long,-370.61937751735,-0.1435476757891978,27.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2006-01-19,ALGN,SMA,13,39,0,2006-01-19 00:00:00,2006-05-05 00:00:00,7.610000133514404,8.600000381469727,290.61846004923086,Long,283.00142212207095,0.12796192251715896,106.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2006-09-14,ALGN,SMA,13,39,0,2006-09-14 00:00:00,2006-11-17 00:00:00,6.760000228881836,12.949999809265137,368.9830086895771,Long,2276.7320138417035,0.912764699915665,64.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2006-12-11,ALGN,SMA,13,39,0,2006-12-11 00:00:00,2007-03-21 00:00:00,14.020000457763672,16.450000762939453,340.14141396405745,Long,816.1796304368859,0.17115051537864429,100.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2007-04-17,ALGN,SMA,13,39,0,2007-04-17 00:00:00,2007-08-27 00:00:00,16.93000030517578,23.920000076293945,329.8373860007561,Long,2292.0893953075447,0.4104636530108167,132.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2007-10-01,ALGN,SMA,13,39,0,2007-10-01 00:00:00,2007-10-30 00:00:00,27.059999465942383,19.90999984741211,290.9810346180212,Long,-2094.1816655146026,-0.2659634057606581,29.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2007-12-19,ALGN,SMA,13,39,0,2007-12-19 00:00:00,2008-01-10 00:00:00,17.079999923706055,15.260000228881836,338.5162231411645,Long,-627.0470375180041,-0.10845080229806457,22.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2008-05-08,ALGN,SMA,13,39,0,2008-05-08 00:00:00,2008-06-23 00:00:00,12.260000228881836,11.6899995803833,420.50867473706774,Long,-249.76139997913532,-0.04844621837025619,46.0,Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2008-08-12,ALGN,SMA,13,39,0,2008-08-12 00:00:00,2008-09-26 00:00:00,12.880000114440918,11.229999542236328,380.89476062439894,Long,-637.6599455278717,-0.12997752771634444,45.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2008-11-26,ALGN,SMA,13,39,0,2008-11-26 00:00:00,2009-02-03 00:00:00,7.340000152587891,8.270000457763672,581.594216496281,Long,531.8041127555276,0.12457633318209689,69.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2009-03-30,ALGN,SMA,13,39,0,2009-03-30 00:00:00,2009-06-12 00:00:00,7.989999771118164,10.979999542236328,600.7727928971876,Long,1784.9138537878703,0.3718435365347988,74.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2009-07-30,ALGN,SMA,13,39,0,2009-07-30 00:00:00,2009-11-27 00:00:00,11.100000381469727,16.079999923706055,593.0905382487631,Long,2937.4704079729395,0.44619994339814256,120.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2009-12-01,ALGN,SMA,13,39,0,2009-12-01 00:00:00,2010-01-22 00:00:00,17.100000381469727,16.530000686645508,556.5988807358228,Long,-335.97961311257836,-0.03529998142844795,52.0,Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2010-02-10,ALGN,SMA,13,39,0,2010-02-10 00:00:00,2010-04-13 00:00:00,17.260000228881836,18.09000015258789,531.9928726536068,Long,422.74809546341544,0.04603997177212479,62.0,Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2010-07-15,ALGN,SMA,13,39,0,2010-07-15 00:00:00,2010-07-19 00:00:00,15.270000457763672,14.289999961853027,628.9798680769055,Long,-634.9932277974614,-0.06611397944110547,4.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2010-07-20,ALGN,SMA,13,39,0,2010-07-20 00:00:00,2010-09-03 00:00:00,14.4399995803833,17.219999313354492,621.2025114402281,Long,1707.275545099883,0.19032824196276749,45.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2010-09-16,ALGN,SMA,13,39,0,2010-09-16 00:00:00,2010-10-29 00:00:00,18.920000076293945,17.020000457763672,564.2565505605363,Long,-1092.3666115467176,-0.10232238960136107,43.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2010-12-14,ALGN,SMA,13,39,0,2010-12-14 00:00:00,2011-02-28 00:00:00,18.709999084472656,20.850000381469727,512.2639824925645,Long,1075.980424065146,0.11226303582635,76.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2011-03-11,ALGN,SMA,13,39,0,2011-03-11 00:00:00,2011-03-24 00:00:00,21.040000915527344,20.6299991607666,506.6237499126855,Long,-228.82763816518133,-0.021467287793875713,13.0,Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2011-04-05,ALGN,SMA,13,39,0,2011-04-05 00:00:00,2011-06-15 00:00:00,21.139999389648438,23.34000015258789,493.41369082405686,Long,1063.5634555157117,0.10196408825123757,71.0,Big Winner,Closed,,,,,,,
ALGN_SMA_13_39_0_2011-07-19,ALGN,SMA,13,39,0,2011-07-19 00:00:00,2011-07-29 00:00:00,23.549999237060547,21.989999771118164,488.0367919222258,Long,-783.5623297789972,-0.06817577566728437,10.0,Big Loser,Closed,,,,,,,
ALGN_SMA_13_39_0_2011-10-25,ALGN,SMA,13,39,0,2011-10-25 00:00:00,2012-06-12 00:00:00,17.56999969482422,30.510000228881836,609.5894543670498,Long,7858.778804146057,0.7337462013691226,231.0,Big Winner,Closed,,,,,,,
