Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,Size,PnL,Return,Direction,Status,Duration,Duration_Days,Entry_Month,Entry_Year,Entry_Quarter,Trade_Type,Cumulative_PnL,Trade_Number,Rolling_Avg_Return,Rolling_Win_Rate
1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000043,22840.138671875,21808.1015625,0.04373883247176401,-47.09296013136711,-0.04714005309149846,Long,Closed,0 days 00:00:00.000000014,0.0,1970-01,1970,1,Loser,-47.09296013136711,1,-0.04714005309149846,0.0
1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000063,24327.642578125,22435.513671875,0.03913059318126578,-75.86999652007285,-0.07969913468900676,Long,Closed,0 days 00:00:00.000000014,0.0,1970-01,1970,1,Big Loser,-122.96295665143995,2,-0.06341959389025262,0.0
1970-01-01 00:00:00.000000076,1970-01-01 00:00:00.000000114,26965.87890625,28307.59765625,0.03249146395384214,41.79849023048531,0.0477064099379064,Long,Closed,0 days 00:00:00.000000038,0.0,1970-01,1970,1,Winner,-81.16446642095465,3,-0.02637759261419961,0.3333333333333333
1970-01-01 00:00:00.000000124,1970-01-01 00:00:00.000000126,29534.384765625,28454.978515625,0.031079625434806565,-35.34982963197325,-0.038510895768008646,Long,Closed,0 days 00:00:00.000000002,0.0,1970-01,1970,1,Loser,-116.5142960529279,4,-0.029410918402651868,0.25
1970-01-01 00:00:00.000000154,1970-01-01 00:00:00.000000157,27119.06640625,26345.998046875,0.03254548248913232,-26.899929071880695,-0.030477945348355868,Long,Closed,0 days 00:00:00.000000003,0.0,1970-01,1970,1,Loser,-143.4142251248086,5,-0.029624323791792667,0.2
1970-01-01 00:00:00.000000172,1970-01-01 00:00:00.000000200,29912.28125,29792.015625,0.028607983379079823,-5.148576533734219,-0.006016589653288225,Long,Closed,0 days 00:00:00.000000028,0.0,1970-01,1970,1,Breakeven,-148.56280165854284,6,-0.02139963110415062,0.2
1970-01-01 00:00:00.000000260,1970-01-01 00:00:00.000000364,26754.28125,42265.1875,0.03179254205267531,492.28055261649945,0.5787541748575284,Long,Open,,,1970-01,1970,1,Big Winner,343.7177509579566,7,0.11029103080515643,0.4
