Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
BTC-USD_MACD_14_23_13_2014-09-23,BTC-USD,MACD,14,23,13,2014-09-23 00:00:00,2014-09-27 00:00:00,435.7909851074219,399.5199890136719,2.2923856461940044,Long,-85.0619657056548,-0.08514702767136045,4.0,Big Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2014-10-12,BTC-USD,MACD,14,23,13,2014-10-12 00:00:00,2014-10-24 00:00:00,378.54901123046875,358.3450012207031,2.4145460248675272,Long,-50.56277656397576,-0.05531887127151268,12.0,Big Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2014-11-08,BTC-USD,MACD,14,23,13,2014-11-08 00:00:00,2014-11-21 00:00:00,345.4880065917969,350.8479919433594,2.499397170115508,Long,11.656311995367592,0.013498730097851352,13.0,Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2014-11-30,BTC-USD,MACD,14,23,13,2014-11-30 00:00:00,2014-12-04 00:00:00,378.0469970703125,369.60400390625,2.314940788035556,Long,-21.275797045969806,-0.0243108508631525,4.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-01-02,BTC-USD,MACD,14,23,13,2015-01-02 00:00:00,2015-01-03 00:00:00,315.0320129394531,281.0820007324219,2.7105241236961914,Long,-93.63810850146925,-0.10965909749414134,1.0,Big Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-01-23,BTC-USD,MACD,14,23,13,2015-01-23 00:00:00,2015-03-18 00:00:00,232.87899780273438,256.29901123046875,3.2650316861785242,Long,74.86990423260418,0.09846673867140779,54.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-04-22,BTC-USD,MACD,14,23,13,2015-04-22 00:00:00,2015-05-19 00:00:00,234.17599487304688,231.94700622558594,3.5663451176866614,Long,-9.611698269460755,-0.011508915121810969,27.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-05-22,BTC-USD,MACD,14,23,13,2015-05-22 00:00:00,2015-05-30 00:00:00,240.34800720214844,233.34500122070312,3.4348124181752753,Long,-25.681058537357693,-0.031107805206721625,8.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-06-12,BTC-USD,MACD,14,23,13,2015-06-12 00:00:00,2015-07-18 00:00:00,229.98199462890625,274.9010009765625,3.4780762640922775,Long,154.47570822123444,0.19312000238851929,36.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-08-31,BTC-USD,MACD,14,23,13,2015-08-31 00:00:00,2015-11-11 00:00:00,230.05599975585938,311.0840148925781,4.1477566528777015,Long,333.83997175690394,0.34985775292748206,72.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2015-11-29,BTC-USD,MACD,14,23,13,2015-11-29 00:00:00,2015-12-22 00:00:00,371.29400634765625,436.5719909667969,3.468202413177838,Long,223.5954209820792,0.17363630309038838,23.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-02-05,BTC-USD,MACD,14,23,13,2016-02-05 00:00:00,2016-03-04 00:00:00,386.54901123046875,410.9389953613281,3.9091933334311597,Long,92.22762856798732,0.061033647581111614,28.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-03-27,BTC-USD,MACD,14,23,13,2016-03-27 00:00:00,2016-03-31 00:00:00,426.7650146484375,416.72900390625,3.7567051088810173,Long,-40.87109111677547,-0.025492963076424017,4.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-04-02,BTC-USD,MACD,14,23,13,2016-04-02 00:00:00,2016-05-02 00:00:00,420.87298583984375,444.66900634765625,3.7122839966737455,Long,85.12444842962599,0.0544831321731608,30.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-05-27,BTC-USD,MACD,14,23,13,2016-05-27 00:00:00,2016-06-22 00:00:00,473.4639892578125,596.1160278320312,3.479545427665214,Long,423.0516877567533,0.2567934654285278,26.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-08-19,BTC-USD,MACD,14,23,13,2016-08-19 00:00:00,2016-09-21 00:00:00,575.6300048828125,597.1489868164062,3.5961789693461785,Long,73.16858712569046,0.035345973575572454,33.0,Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-10-02,BTC-USD,MACD,14,23,13,2016-10-02 00:00:00,2016-11-10 00:00:00,610.8920288085938,715.5339965820312,3.5082533545216164,Long,362.45709591180395,0.16912242569204985,39.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-11-18,BTC-USD,MACD,14,23,13,2016-11-18 00:00:00,2016-11-21 00:00:00,751.5850219726562,739.2479858398438,3.333300873470977,Long,-46.09244828468696,-0.018398276623889216,3.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-11-22,BTC-USD,MACD,14,23,13,2016-11-22 00:00:00,2016-11-23 00:00:00,751.3469848632812,744.593994140625,3.2730717736144825,Long,-26.999345515177385,-0.010978857795191825,1.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-12-03,BTC-USD,MACD,14,23,13,2016-12-03 00:00:00,2016-12-07 00:00:00,771.155029296875,768.1320190429688,3.1540223986115867,Long,-14.38958788040906,-0.005916186926000867,4.0,Breakeven,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2016-12-20,BTC-USD,MACD,14,23,13,2016-12-20 00:00:00,2017-01-07 00:00:00,800.8759765625,908.5850219726562,3.0190255336593776,Long,320.0154518959668,0.13235455615311367,18.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2017-01-23,BTC-USD,MACD,14,23,13,2017-01-23 00:00:00,2017-01-24 00:00:00,921.0120239257812,892.68701171875,2.9723398908601077,Long,-89.58249368571903,-0.032723472071743996,1.0,Loser,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2017-01-25,BTC-USD,MACD,14,23,13,2017-01-25 00:00:00,2017-02-13 00:00:00,901.5419921875,990.6420288085938,2.9372650424924776,Long,256.15257687310407,0.0967318808838808,19.0,Big Winner,Closed,,,,,,,
BTC-USD_MACD_14_23_13_2017-02-20,BTC-USD,MACD,14,23,13,2017-02-20 00:00:00,2017-03-08 00:00:00,1079.97998046875,1150.0,2.68890582298003,Long,182.2810320881428,0.06276971867696858,16.0,Big Winner,Closed,,,,,,,
