Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
UHS_SMA_16_25_0_1981-08-14,UHS,SMA,16,25,0,1981-08-14 00:00:00,1981-08-20 00:00:00,1.1328129768371582,1.0625,881.8763727356254,Long,-63.94334761442972,-0.06400729096204413,6.0,Big Loser,Closed,0.020689225531542323,0.0689654882115907,0.29999389648437497,-3.093749974568167,,,
UHS_SMA_16_25_0_1981-10-15,UHS,SMA,16,25,0,1981-10-15 00:00:00,1981-11-27 00:00:00,1.046875,1.2578129768371582,893.2504175328628,Long,186.36177238573632,0.19929149980687402,43.0,Big Winner,Closed,0.31343283582089554,0.0,,0.6358347850981219,,,
UHS_SMA_16_25_0_1981-12-07,UHS,SMA,16,25,0,1981-12-07 00:00:00,1981-12-28 00:00:00,1.4765629768371582,1.2734379768371582,759.3967512618492,Long,-156.34080689025043,-0.13942852704776923,21.0,Big Loser,Closed,0.015872687809797722,0.16402143398985397,0.09677203414024275,-8.784178755264392,,,
UHS_SMA_16_25_0_1982-02-10,UHS,SMA,16,25,0,1982-02-10 00:00:00,1982-02-25 00:00:00,1.1640629768371582,1.1796879768371582,829.0895978823756,Long,11.011345431193924,0.01140939048024006,15.0,Winner,Closed,0.026845626587067024,0.03355744286558712,0.7999902344942078,0.4249999694824249,,,
UHS_SMA_16_25_0_1982-03-12,UHS,SMA,16,25,0,1982-03-12 00:00:00,1982-03-29 00:00:00,1.171875,1.1953129768371582,832.9496323940594,Long,17.550905835457325,0.017980406494140695,17.0,Winner,Closed,0.04,0.0,,0.4495101623535174,,,
UHS_SMA_16_25_0_1982-04-02,UHS,SMA,16,25,0,1982-04-02 00:00:00,1982-05-26 00:00:00,1.203125,1.3359379768371582,825.8877697037155,Long,107.59163216867451,0.10827961671507204,54.0,Big Winner,Closed,0.36363636363636365,0.0,,0.2977689459664481,,,
UHS_SMA_16_25_0_1982-07-09,UHS,SMA,16,25,0,1982-07-09 00:00:00,1982-07-19 00:00:00,1.1484379768371582,1.1875,958.8069997284412,Long,35.213227548964234,0.031979162938472,10.0,Winner,Closed,0.047618612642410116,0.020408569996707423,2.333265517872765,0.6715685561571926,,,
UHS_SMA_16_25_0_1982-08-02,UHS,SMA,16,25,0,1982-08-02 00:00:00,1982-08-18 00:00:00,1.25,1.2265629768371582,909.0467363559212,Long,-23.556660907553024,-0.02073086891174302,16.0,Loser,Closed,0.0062503814697265625,0.15,0.041669209798177086,-3.3167365883429736,,,
UHS_SMA_16_25_0_1982-08-30,UHS,SMA,16,25,0,1982-08-30 00:00:00,1982-12-06 00:00:00,1.4609379768371582,2.125,761.6855132168025,Long,503.0750659123265,0.45209043481496397,98.0,Big Winner,Closed,0.5347591837480731,0.010695183674961462,50.0,0.8454093890380859,,,
UHS_SMA_16_25_0_1982-12-17,UHS,SMA,16,25,0,1982-12-17 00:00:00,1983-01-21 00:00:00,2.0,2.03125,807.6738930420179,Long,21.98387377623753,0.013609375000000066,35.0,Winner,Closed,0.1171875,0.0,,0.1161333333333339,,,
UHS_SMA_16_25_0_1983-02-03,UHS,SMA,16,25,0,1983-02-03 00:00:00,1983-03-14 00:00:00,2.390625,2.703125,684.8877167888769,Long,210.53876468913072,0.12858823529411764,39.0,Big Winner,Closed,0.1437908496732026,0.0,,0.8942727272727273,,,
UHS_SMA_16_25_0_1983-03-22,UHS,SMA,16,25,0,1983-03-22 00:00:00,1983-05-17 00:00:00,2.71875,3.03125,679.5910378671399,Long,208.46455086574548,0.11282758620689672,56.0,Big Winner,Closed,0.21264367816091953,0.06321839080459771,3.3636363636363633,0.5305945945945953,,,
UHS_SMA_16_25_0_1983-06-08,UHS,SMA,16,25,0,1983-06-08 00:00:00,1983-07-13 00:00:00,3.390625,3.375,606.3467439697581,Long,-13.576482564197862,-0.006603686635944699,35.0,Breakeven,Closed,0.08755760368663594,0.018433179723502304,4.75,-0.07542105263157893,,,
