Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
PLTR_SMA_12_14_0_2020-10-19,PLTR,SMA,12,14,0,2020-10-19 00:00:00,2020-10-23 00:00:00,9.569999694824219,9.489999771118164,104.38882245119535,Long,-10.340748732030523,-0.010351089480762552,4.0,Loser,Closed,0.027168258847746325,0.0386624762129502,0.7027035386483128,-0.38099936910830784,,,
PLTR_SMA_12_14_0_2020-10-29,PLTR,SMA,12,14,0,2020-10-29 00:00:00,2020-12-14 00:00:00,10.75,27.239999771118164,91.969356343003,Long,1513.0807492195838,1.5304195136136787,46.0,Big Winner,Closed,2.116279069767442,0.08372089474700202,25.277788491901234,0.7231652646745953,,,
PLTR_SMA_12_14_0_2020-12-18,PLTR,SMA,12,14,0,2020-12-18 00:00:00,2020-12-24 00:00:00,25.969999313354492,27.75,96.27415582722539,Long,166.19621589374603,0.06647211139680154,6.0,Big Winner,Closed,0.1328456239567695,0.021948390831535724,6.052636157995475,0.5003711030664648,,,
PLTR_SMA_12_14_0_2020-12-29,PLTR,SMA,12,14,0,2020-12-29 00:00:00,2020-12-30 00:00:00,24.65999984741211,25.100000381469727,108.12124748308425,Long,42.193293336028084,0.015824839263723384,1.0,Winner,Closed,0.06171935801088751,0.012976467834723058,4.7562525331998184,0.2563999330798585,,,
PLTR_SMA_12_14_0_2021-01-19,PLTR,SMA,12,14,0,2021-01-19 00:00:00,2021-02-11 00:00:00,26.6200008392334,33.11000061035156,101.74383934041587,Long,654.2403343606934,0.24155783497164465,23.0,Big Winner,Closed,0.6904582487344469,0.0495868354830174,13.924224887690535,0.34985147243066506,,,
PLTR_SMA_12_14_0_2021-02-22,PLTR,SMA,12,14,0,2021-02-22 00:00:00,2021-02-23 00:00:00,28.0,26.75,120.0717084372064,Long,-156.66356158344462,-0.04659821428571416,1.0,Loser,Closed,0.07821430478777204,0.14642858505249023,0.5341464220236408,-0.5957761104206514,,,
PLTR_SMA_12_14_0_2021-03-16,PLTR,SMA,12,14,0,2021-03-16 00:00:00,2021-03-29 00:00:00,25.610000610351562,21.729999542236328,125.16597834117972,Long,-491.5694870892353,-0.15335185375514543,13.0,Big Loser,Closed,0.0581803879581286,0.17805549647069757,0.3267542373661197,-2.635799779566786,,,
PLTR_SMA_12_14_0_2021-04-12,PLTR,SMA,12,14,0,2021-04-12 00:00:00,2021-04-21 00:00:00,23.34000015258789,22.6299991607666,116.29915832418445,Long,-87.91878998645826,-0.032389502407557634,9.0,Loser,Closed,0.12253644351559491,0.08997430881494159,1.36190480515529,-0.264325464966147,,,
PLTR_SMA_12_14_0_2021-04-23,PLTR,SMA,12,14,0,2021-04-23 00:00:00,2021-04-27 00:00:00,23.40999984741211,23.8799991607666,112.19954853161768,Long,47.4277942297665,0.01805678415641026,4.0,Winner,Closed,0.03630928607475797,0.028620251202949556,1.2686571413117433,0.49730485251714285,,,
PLTR_SMA_12_14_0_2021-05-04,PLTR,SMA,12,14,0,2021-05-04 00:00:00,2021-05-10 00:00:00,21.639999389648438,18.469999313354492,123.5661692809442,Long,-396.66100493753714,-0.14834150487696005,6.0,Big Loser,Closed,0.02587806788751085,0.15988905647232865,0.16185015071365727,-5.732325362225049,,,
PLTR_SMA_12_14_0_2021-05-25,PLTR,SMA,12,14,0,2021-05-25 00:00:00,2021-07-09 00:00:00,21.479999542236328,23.290000915527344,106.03850727020784,Long,187.18249976177816,0.08218023326128404,45.0,Big Winner,Closed,0.280260734918848,0.00931093388515026,30.100174523398533,0.2932277804990416,,,
PLTR_SMA_12_14_0_2021-08-02,PLTR,SMA,12,14,0,2021-08-02 00:00:00,2021-08-06 00:00:00,22.100000381469727,21.81999969482422,111.52500223247043,Long,-36.12525530979192,-0.014657044395048852,4.0,Loser,Closed,0.030316745010363116,0.028054336132647895,1.0806438215831586,-0.4834636564723113,,,
PLTR_SMA_12_14_0_2021-08-10,PLTR,SMA,12,14,0,2021-08-10 00:00:00,2021-10-04 00:00:00,22.920000076293945,23.170000076293945,105.96044579638829,Long,21.606394486173034,0.008896596822367084,55.0,Breakeven,Closed,0.2779232468599275,0.03621291103591749,7.674700511766963,0.03201098476965816,,,
PLTR_SMA_12_14_0_2021-10-20,PLTR,SMA,12,14,0,2021-10-20 00:00:00,2021-11-11 00:00:00,24.219999313354492,22.989999771118164,101.16425701394878,Long,-129.2079542988447,-0.05273367372131035,22.0,Big Loser,Closed,0.11932293059164414,0.08670514176947935,1.3761920937616923,-0.44194081942036334,,,
PLTR_SMA_12_14_0_2021-12-31,PLTR,SMA,12,14,0,2021-12-31 00:00:00,2022-01-03 00:00:00,18.209999084472656,18.530000686645508,127.46400201467407,Long,36.105657459214676,0.01555527823410316,3.0,Winner,Closed,0.03898962259842695,0.01922012584940387,2.02858310626703,0.39895944606375194,,,
PLTR_SMA_12_14_0_2022-02-11,PLTR,SMA,12,14,0,2022-02-11 00:00:00,2022-02-17 00:00:00,13.130000114440916,11.770000457763672,179.52695562197633,Long,-248.62681930791192,-0.10547598211566489,6.0,Big Loser,Closed,0.08606246036495453,0.10891091338247637,0.7902097016000407,-1.225574793799594,,,
PLTR_SMA_12_14_0_2022-03-10,PLTR,SMA,12,14,0,2022-03-10 00:00:00,2022-03-15 00:00:00,11.869999885559082,10.770000457763672,177.65884813194404,Long,-199.44682767063136,-0.09457788028326122,5.0,Big Loser,Closed,0.011373229164566026,0.1347935503977513,0.08437517322606083,-8.315833517003618,,,
PLTR_SMA_12_14_0_2022-03-22,PLTR,SMA,12,14,0,2022-03-22 00:00:00,2022-04-14 00:00:00,13.270000457763672,12.420000076293945,143.90074310713342,Long,-126.01249670211398,-0.06599022997708014,23.0,Big Loser,Closed,0.11981907641784129,0.08590808620928055,1.3947357193588301,-0.5507489454096148,,,
PLTR_SMA_12_14_0_2022-05-26,PLTR,SMA,12,14,0,2022-05-26 00:00:00,2022-06-15 00:00:00,8.359999656677246,8.119999885559082,213.3584198639918,Long,-54.72211859518184,-0.03067939966427458,20.0,Loser,Closed,0.12679431377369263,0.10287077655444071,1.232559119514289,-0.24196195200860784,,,
PLTR_SMA_12_14_0_2022-06-29,PLTR,SMA,12,14,0,2022-06-29 00:00:00,2022-07-13 00:00:00,9.229999542236328,9.279999732971191,187.32491347981295,Long,5.898897390643064,0.00341172188747776,14.0,Breakeven,Closed,0.12459378431626197,0.05525452876500926,2.25490628734061,0.027382761557491777,,,
PLTR_SMA_12_14_0_2022-07-15,PLTR,SMA,12,14,0,2022-07-15 00:00:00,2022-07-21 00:00:00,9.039999961853027,10.489999771118164,191.91392448842092,Long,274.5270750095219,0.15823781145668797,6.0,Big Winner,Closed,0.19026551706713077,0.043141631080583685,4.410253212534693,0.8316683647981122,,,
PLTR_SMA_12_14_0_2022-07-28,PLTR,SMA,12,14,0,2022-07-28 00:00:00,2022-08-17 00:00:00,10.130000114440918,9.430000305175781,198.33708485131754,Long,-142.71539502904264,-0.07103255691566845,20.0,Big Loser,Closed,0.14708783359183586,0.11056267254750131,1.3303570744334365,-0.48292612095152326,,,
PLTR_SMA_12_14_0_2022-09-20,PLTR,SMA,12,14,0,2022-09-20 00:00:00,2022-09-28 00:00:00,7.619999885559082,7.940000057220459,244.95825433965044,Long,74.5751330150513,0.039952779040791496,8.0,Winner,Closed,0.059055093966332795,0.06430443287102657,0.9183673866586739,0.6765340016827085,,,
PLTR_SMA_12_14_0_2022-09-30,PLTR,SMA,12,14,0,2022-09-30 00:00:00,2022-10-03 00:00:00,8.130000114440918,8.239999771118164,238.755531991901,Long,22.3545985175183,0.011516562788895552,3.0,Winner,Closed,0.045510440387555404,0.0196802364080004,2.312494598340014,0.25305320473331866,,,
PLTR_SMA_12_14_0_2022-10-05,PLTR,SMA,12,14,0,2022-10-05 00:00:00,2022-10-19 00:00:00,8.420000076293945,7.909999847412109,233.1846497480104,Long,-122.7321300558104,-0.06250952779530203,14.0,Big Loser,Closed,0.021377708259476432,0.10570069577449794,0.20224756424578014,-2.9240518691984887,,,
PLTR_SMA_12_14_0_2022-10-26,PLTR,SMA,12,14,0,2022-10-26 00:00:00,2022-11-09 00:00:00,8.569999694824219,6.980000019073486,214.7964193330472,Long,-344.86632135113837,-0.18734535970103802,14.0,Big Loser,Closed,0.057176282641924994,0.19603265906219872,0.2916671278931317,-3.276627144061049,,,
PLTR_SMA_12_14_0_2022-11-23,PLTR,SMA,12,14,0,2022-11-23 00:00:00,2022-11-30 00:00:00,7.369999885559082,7.5,203.02353755985925,Long,23.37412313670109,0.015621454049266466,7.0,Winner,Closed,0.018995976322479086,0.04572590209245465,0.415431417494411,0.8223559444418056,,,
PLTR_SMA_12_14_0_2022-12-08,PLTR,SMA,12,14,0,2022-12-08 00:00:00,2022-12-12 00:00:00,7.119999885559082,7.289999961853027,213.43177603534102,Long,33.20786634945839,0.021852539177999914,4.0,Winner,Closed,0.026685401723927086,0.025280875173004157,1.0555568801044803,0.8188948925736481,,,
PLTR_SMA_12_14_0_2022-12-14,PLTR,SMA,12,14,0,2022-12-14 00:00:00,2022-12-16 00:00:00,7.349999904632569,6.900000095367432,211.26652146286332,Long,-98.08044229324311,-0.06316324017535405,2.0,Big Loser,Closed,0.03401360588350875,0.08027206576953387,0.4237290464302232,-1.856999237060552,,,
PLTR_SMA_12_14_0_2023-01-09,PLTR,SMA,12,14,0,2023-01-09 00:00:00,2023-01-10 00:00:00,6.5,6.699999809265137,223.8194542724139,Long,41.80943141060435,0.028738432223980426,1.0,Winner,Closed,0.03384612156794621,0.015384600712702824,2.1999999999999997,0.8490908527373785,,,
PLTR_SMA_12_14_0_2023-01-11,PLTR,SMA,12,14,0,2023-01-11 00:00:00,2023-02-21 00:00:00,6.980000019073487,8.470000267028809,214.41176395816157,Long,316.16091964770146,0.2112536165673176,41.0,Big Winner,Closed,0.4770774199776049,0.04441259913072189,10.741938758715705,0.4428078289205855,,,
PLTR_SMA_12_14_0_2023-02-23,PLTR,SMA,12,14,0,2023-02-23 00:00:00,2023-03-06 00:00:00,8.170000076293945,8.279999732971191,221.84078019162396,Long,20.753128866251746,0.011450386290622575,11.0,Winner,Closed,0.040391667151091194,0.0746634183375811,0.5409833630770217,0.28348387423055993,,,
PLTR_SMA_12_14_0_2023-03-16,PLTR,SMA,12,14,0,2023-03-16 00:00:00,2023-03-21 00:00:00,7.980000019073486,8.449999809265137,229.7207497717898,Long,104.19439231609378,0.05683831945854738,5.0,Big Winner,Closed,0.06641606623327866,0.03258148223814455,2.0384605509298317,0.8557917185114432,,,
PLTR_SMA_12_14_0_2023-03-27,PLTR,SMA,12,14,0,2023-03-27 00:00:00,2023-04-06 00:00:00,8.039999961853027,8.09000015258789,240.9529724833538,Long,8.161123108568843,0.004212710296159902,10.0,Breakeven,Closed,0.07587060442431343,0.031094527510716678,2.4399986267089844,0.05552493390720768,,,
PLTR_SMA_12_14_0_2023-04-13,PLTR,SMA,12,14,0,2023-04-13 00:00:00,2023-04-27 00:00:00,8.579999923706055,7.820000171661377,226.7383306540478,Long,-176.03958372045017,-0.09048948240604245,14.0,Big Loser,Closed,0.05361305853581869,0.1083915893482803,0.49462378823093894,-1.6878254081622064,,,
PLTR_SMA_12_14_0_2023-05-11,PLTR,SMA,12,14,0,2023-05-11 00:00:00,2023-06-23 00:00:00,9.880000114440918,14.029999732971191,179.10436429308206,Long,739.0006581704796,0.41762040191194344,43.0,Big Winner,Closed,0.7368420697010434,0.08704449865544471,8.46511934795265,0.5667705728058976,,,
PLTR_SMA_12_14_0_2023-06-26,PLTR,SMA,12,14,0,2023-06-26 00:00:00,2023-06-29 00:00:00,13.939999580383303,15.199999809265137,179.9005459810973,Long,221.43242731206325,0.08829700620825578,3.0,Big Winner,Closed,0.11692971043806147,0.007890936871478835,14.81822910796494,0.75512892213162,,,
