Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
ASML_SMA_65_76_0_1995-06-30,ASML,SMA,65,76,0,1995-06-30 00:00:00,1995-10-26 00:00:00,3.363281011581421,4.5,297.03167697285784,Long,335.30590383148234,0.33564120973531375,118.0,Big Winner,Closed,0.6411149571375091,0.024390174742743177,26.285787777238472,0.5235273424814576,,,
ASML_SMA_65_76_0_1996-01-11,ASML,SMA,65,76,0,1996-01-11 00:00:00,1996-01-23 00:00:00,3.867187976837158,3.960937976837158,344.94623480666525,Long,29.63842693981282,0.02221817883199952,12.0,Winner,Closed,0.06666653514311387,0.04242436049652278,1.5714210977576915,0.33327333997939873,,,
ASML_SMA_65_76_0_1996-03-11,ASML,SMA,65,76,0,1996-03-11 00:00:00,1996-05-09 00:00:00,3.832031011581421,4.21875,355.8376082813968,Long,134.74438925591025,0.09881658218906947,59.0,Big Winner,Closed,0.12538233301517485,0.033639083606534635,3.727281470617066,0.7881220568539735,,,
ASML_SMA_65_76_0_1996-06-13,ASML,SMA,65,76,0,1996-06-13 00:00:00,1996-07-24 00:00:00,4.429687976837158,3.445312976837158,338.2158150487681,Long,-335.59464280468774,-0.22399997610263972,41.0,Big Loser,Closed,0.01058200944290194,0.23677267657646417,0.04469269679216787,-21.168000020345044,,,
ASML_SMA_65_76_0_1996-10-28,ASML,SMA,65,76,0,1996-10-28 00:00:00,1996-11-04 00:00:00,3.386718988418579,3.351562976837158,343.3798759369373,Long,-14.38565732052335,-0.0123701711567864,7.0,Loser,Closed,0.0,0.017301107242422682,0.0,,,,
ASML_SMA_65_76_0_1996-12-05,ASML,SMA,65,76,0,1996-12-05 00:00:00,1997-11-24 00:00:00,4.242187976837158,12.24609375,270.7470452307214,Long,2162.569684830479,1.8828532670047238,354.0,Big Winner,Closed,3.7624304039121843,0.02762441869078368,136.1994417340424,0.5004353741791285,,,
ASML_SMA_65_76_0_1998-02-27,ASML,SMA,65,76,0,1998-02-27 00:00:00,1998-06-09 00:00:00,17.5078125,14.296875,188.99957579491314,Long,-612.8768978497684,-0.18521686746987945,102.0,Big Loser,Closed,0.050870147255689425,0.25970543414979363,0.19587632974344463,-3.640973684210525,,,
ASML_SMA_65_76_0_1998-12-08,ASML,SMA,65,76,0,1998-12-08 00:00:00,1999-05-10 00:00:00,12.070313453674316,14.484375,223.41627769073585,Long,533.4078951468692,0.19779990528292624,153.0,Big Winner,Closed,0.565048420034984,0.17864076258463837,3.1630430359771284,0.3500583282237649,,,
ASML_SMA_65_76_0_1999-06-02,ASML,SMA,65,76,0,1999-06-02 00:00:00,2000-05-02 00:00:00,16.8515625,44.71875,191.6486689294876,Long,5328.909522747257,1.6500319888734352,335.0,Big Winner,Closed,2.3546592489568847,0.031988873435326845,73.6086956521739,0.7007519196692261,,,
ASML_SMA_65_76_0_2000-07-17,ASML,SMA,65,76,0,2000-07-17 00:00:00,2000-09-15 00:00:00,52.875,39.375,161.76199450245895,Long,-2198.7094697760467,-0.2570638297872339,60.0,Big Loser,Closed,0.010638297872340425,0.3178191489361702,0.03347280334728034,-24.163999999999987,,,
ASML_SMA_65_76_0_2001-02-26,ASML,SMA,65,76,0,2001-02-26 00:00:00,2001-04-18 00:00:00,26.0859375,29.283750534057617,243.68119805923357,Long,765.7543593922877,0.12046503392962433,51.0,Big Winner,Closed,0.15665770533842455,0.18328840970350405,0.8547060100081693,0.7689697335307325,,,
ASML_SMA_65_76_0_2001-05-25,ASML,SMA,65,76,0,2001-05-25 00:00:00,2001-07-24 00:00:00,28.21500015258789,21.217500686645508,252.4062319335963,Long,-1778.6895444277534,-0.24975835295663695,60.0,Big Loser,Closed,0.025917092290796338,0.25438595542448866,0.10188098728779667,-9.636819985601973,,,
ASML_SMA_65_76_0_2001-12-20,ASML,SMA,65,76,0,2001-12-20 00:00:00,2002-06-11 00:00:00,18.135000228881836,17.943750381469727,294.7190059701555,Long,-66.99805843776812,-0.012535351262936015,173.0,Loser,Closed,0.6004962366807696,0.013647613058654098,44.00009247770902,-0.020874987214282822,,,
ASML_SMA_65_76_0_2002-12-19,ASML,SMA,65,76,0,2002-12-19 00:00:00,2003-02-13 00:00:00,8.696249961853027,8.133749961853027,606.9050609821164,Long,-351.59830893246544,-0.06661837027051819,56.0,Big Loser,Closed,0.26131953981492273,0.10608022280420223,2.4634143189655036,-0.25493068875637875,,,
ASML_SMA_65_76_0_2003-05-15,ASML,SMA,65,76,0,2003-05-15 00:00:00,2004-04-05 00:00:00,10.293749809265137,21.75749969482422,478.596346601438,Long,5471.169202664561,1.1105475504918159,326.0,Big Winner,Closed,1.4775956594997914,0.1267758956339573,11.65517823487585,0.751590966954903,,,
