Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
HSY_SMA_78_85_0_1980-07-16,HSY,SMA,78,85,0,1980-07-16 00:00:00,1980-11-17 00:00:00,1.015625,1.0052080154418945,983.6317528625221,Long,-12.234232301652575,-0.012246466533954227,124.0,Loser,Closed,0.06666635366586517,0.05128173828124989,1.3000018310658619,-0.18369786047297684,,,
HSY_SMA_78_85_0_1981-03-05,HSY,SMA,78,85,0,1981-03-05 00:00:00,1981-09-15 00:00:00,1.203125,1.4375,820.179938667751,Long,190.0638854747098,0.1926103896103898,194.0,Big Winner,Closed,0.4199131556919641,0.012987012987012988,32.33331298828123,0.45869101027090253,,,
HSY_SMA_78_85_0_1981-11-02,HSY,SMA,78,85,0,1981-11-02 00:00:00,1981-12-04 00:00:00,1.5729169845581055,1.4791669845581055,748.0706303794238,Long,-72.41479597681858,-0.061543034323780034,32.0,Big Loser,Closed,0.033112373986174934,0.059602636960740724,0.555552164713543,-1.8586113562704825,,,
HSY_SMA_78_85_0_1981-12-22,HSY,SMA,78,85,0,1981-12-22 00:00:00,1982-02-03 00:00:00,1.4635419845581055,1.5260419845581055,754.5465441382737,Long,44.90337875633438,0.04066191244172075,43.0,Winner,Closed,0.05693927220479137,0.07829223235492494,0.7272659176029949,0.7141277165516545,,,
HSY_SMA_78_85_0_1982-04-01,HSY,SMA,78,85,0,1982-04-01 00:00:00,1982-09-02 00:00:00,1.5885419845581055,1.8229169845581055,723.4112022574958,Long,167.08161289480003,0.1453934131272786,154.0,Big Winner,Closed,0.19999975986172838,0.013115151704351504,15.249519362812253,0.7269679385005143,,,
HSY_SMA_78_85_0_1982-09-14,HSY,SMA,78,85,0,1982-09-14 00:00:00,1983-03-29 00:00:00,1.953125,2.3229169845581055,673.834887722133,Long,246.29739412469613,0.18714416259765643,196.0,Big Winner,Closed,0.26933349609375,0.008,33.66668701171875,0.6948417679638147,,,
HSY_SMA_78_85_0_1983-05-03,HSY,SMA,78,85,0,1983-05-03 00:00:00,1983-07-08 00:00:00,2.2552080154418945,2.1979169845581055,692.6789445443303,Long,-42.768876729363484,-0.02737847482849181,66.0,Loser,Closed,0.06004633879929312,0.04618910103659699,1.3000109863951808,-0.4559557730906004,,,
HSY_SMA_78_85_0_1983-08-24,HSY,SMA,78,85,0,1983-08-24 00:00:00,1983-08-29 00:00:00,2.2708330154418945,2.2708330154418945,669.0976161405465,Long,-3.0388179145707706,-0.0019999999999999536,5.0,Breakeven,Closed,0.018348766410724943,0.013761469816361147,1.333343505859375,-0.1089991531436655,,,
HSY_SMA_78_85_0_1983-09-15,HSY,SMA,78,85,0,1983-09-15 00:00:00,1984-01-30 00:00:00,2.375,2.625,638.4729158538872,Long,156.42586438420253,0.10315789473684221,137.0,Big Winner,Closed,0.22807030928762337,0.013157894736842105,17.33334350585938,0.4523074268590921,,,
HSY_SMA_78_85_0_1984-06-19,HSY,SMA,78,85,0,1984-06-19 00:00:00,1985-02-26 00:00:00,2.71875,3.3333330154418945,615.2249268753637,Long,374.38339840346106,0.22382746939823533,252.0,Big Winner,Closed,0.26436781609195403,0.061302798917923854,4.31249177457471,0.8466517320715858,,,
