Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
FFIV_SMA_14_45_0_1999-08-06,FFIV,SMA,14,45,0,1999-08-06 00:00:00,1999-12-16 00:00:00,16.0625,57.90625,62.194614723797606,Long,2597.8554519410554,2.6004533073929963,132.0,Big Winner,Closed,3.9961089494163424,0.08949416342412451,44.65217391304348,0.6507463485881207,,,
FFIV_SMA_14_45_0_2000-06-16,FFIV,SMA,14,45,0,2000-06-16 00:00:00,2000-08-04 00:00:00,21.40625,22.8125,167.907092122642,Long,228.69470656766777,0.06362773722627751,49.0,Big Winner,Closed,0.34890510948905107,0.10656934306569343,3.273972602739726,0.1823640167364021,,,
FFIV_SMA_14_45_0_2000-08-24,FFIV,SMA,14,45,0,2000-08-24 00:00:00,2000-09-21 00:00:00,24.5,21.0,156.02969106439372,Long,-553.2032696688075,-0.1447142857142856,28.0,Big Loser,Closed,0.25510204081632654,0.2193877551020408,1.1627906976744187,-0.5672799999999996,,,
FFIV_SMA_14_45_0_2000-11-14,FFIV,SMA,14,45,0,2000-11-14 00:00:00,2000-11-29 00:00:00,18.625,13.625,175.57459393438324,Long,-883.5352503263001,-0.27018791946308723,15.0,Big Loser,Closed,0.003355704697986577,0.3691275167785235,0.00909090909090909,-80.51599999999999,,,
FFIV_SMA_14_45_0_2001-04-27,FFIV,SMA,14,45,0,2001-04-27 00:00:00,2001-08-02 00:00:00,3.5,6.90500020980835,682.1212040855189,Long,2315.525371754292,0.9698843455995834,97.0,Big Winner,Closed,1.7428572518484937,0.02857140132359096,61.0000619888897,0.5564909831662422,,,
FFIV_SMA_14_45_0_2001-09-04,FFIV,SMA,14,45,0,2001-09-04 00:00:00,2001-09-20 00:00:00,7.054999828338623,5.71999979019165,666.2844065583716,Long,-898.0014912117753,-0.19103828073131077,16.0,Big Loser,Closed,0.1162296515398326,0.25442943205279855,0.45682471010552317,-1.6436277507537809,,,
FFIV_SMA_14_45_0_2001-10-22,FFIV,SMA,14,45,0,2001-10-22 00:00:00,2002-01-07 00:00:00,7.699999809265137,11.395000457763672,493.96520536174665,Long,1815.7694884190814,0.4773903557514925,77.0,Big Winner,Closed,0.8655844320714488,0.10974023521077132,7.887575877789709,0.5515237313234012,,,
FFIV_SMA_14_45_0_2002-02-15,FFIV,SMA,14,45,0,2002-02-15 00:00:00,2002-04-08 00:00:00,11.574999809265137,8.229999542236328,485.3121047534511,Long,-1632.9807259125241,-0.2906959241318493,52.0,Big Loser,Closed,0.17624190025645806,0.35421166066462906,0.49756097787905845,-1.6494143771080754,,,
FFIV_SMA_14_45_0_2002-07-29,FFIV,SMA,14,45,0,2002-07-29 00:00:00,2002-09-13 00:00:00,5.945000171661377,5.340000152587891,670.5026119966137,Long,-413.2207152405654,-0.10366442415518212,46.0,Big Loser,Closed,0.30193432256119856,0.15979819321633593,1.8894726935519086,-0.34333434925792694,,,
FFIV_SMA_14_45_0_2002-11-04,FFIV,SMA,14,45,0,2002-11-04 00:00:00,2002-12-20 00:00:00,5.28000020980835,5.349999904632568,676.7670632755033,Long,40.17945393629996,0.011244259914893721,46.0,Winner,Closed,0.43465899777683714,0.08617431486043979,5.043950723377052,0.025869152536597793,,,
FFIV_SMA_14_45_0_2003-01-15,FFIV,SMA,14,45,0,2003-01-15 00:00:00,2003-03-13 00:00:00,6.425000190734863,6.15500020980835,562.40769547657,Long,-158.9251560859619,-0.04398131874525844,57.0,Loser,Closed,0.14319059488643557,0.11361867663851262,1.2602733909849038,-0.30715228734219596,,,
FFIV_SMA_14_45_0_2003-04-01,FFIV,SMA,14,45,0,2003-04-01 00:00:00,2003-04-10 00:00:00,6.175000190734863,6.28000020980835,559.466081668302,Long,51.77579897487184,0.014987047095448042,9.0,Winner,Closed,0.09311737514241407,0.016194393260063347,5.749976158233039,0.16094791195012526,,,
FFIV_SMA_14_45_0_2003-04-23,FFIV,SMA,14,45,0,2003-04-23 00:00:00,2003-12-18 00:00:00,7.105000019073486,12.3149995803833,493.51544356064227,Long,2561.631174734292,0.7305530679487917,239.0,Big Winner,Closed,0.9317382610309283,0.08515130435599635,10.942149014365805,0.7840754195716576,,,
FFIV_SMA_14_45_0_2004-01-02,FFIV,SMA,14,45,0,2004-01-02 00:00:00,2004-03-10 00:00:00,13.024999618530273,14.904999732971191,465.68134481277696,Long,862.4745018823952,0.14219348708882376,68.0,Big Winner,Closed,0.5051823505887008,0.035316702619518275,14.304346473996826,0.28146962561760597,,,
FFIV_SMA_14_45_0_2004-04-12,FFIV,SMA,14,45,0,2004-04-12 00:00:00,2004-04-29 00:00:00,17.059999465942383,14.050000190734863,406.0441057671415,Long,-1234.8244960523916,-0.1782596348221049,17.0,Big Loser,Closed,0.020808995351592228,0.182004668196794,0.11433220673819385,-8.56647001982559,,,
FFIV_SMA_14_45_0_2004-08-09,FFIV,SMA,14,45,0,2004-08-09 00:00:00,2004-08-16 00:00:00,11.640000343322754,11.404999732971191,489.1341197988289,Long,-126.21891252458038,-0.022168866221372752,7.0,Loser,Closed,0.032646056978761495,0.07130583326676457,0.4578315052658914,-0.6790671913546902,,,
FFIV_SMA_14_45_0_2004-09-02,FFIV,SMA,14,45,0,2004-09-02 00:00:00,2005-01-19 00:00:00,12.795000076293945,22.344999313354492,435.12532000679477,Long,4140.156170611159,0.7436388574392935,139.0,Big Winner,Closed,0.9456819311699821,0.04884720564855457,19.36000061035151,0.7863519783224321,,,
FFIV_SMA_14_45_0_2005-01-27,FFIV,SMA,14,45,0,2005-01-27 00:00:00,2005-04-06 00:00:00,23.6200008392334,25.209999084472656,410.81491568058703,Long,633.1349027489075,0.06524844159851323,69.0,Big Winner,Closed,0.2514817280125791,0.023285399020630617,10.799975031124395,0.2594559935394173,,,
FFIV_SMA_14_45_0_2005-05-26,FFIV,SMA,14,45,0,2005-05-26 00:00:00,2005-06-29 00:00:00,25.290000915527344,23.110000610351562,408.6971403448089,Long,-910.7408328924624,-0.08811388794112233,34.0,Big Loser,Closed,0.06781329312591276,0.13364970129518697,0.5073957702018065,-1.2993601089024878,,,
FFIV_SMA_14_45_0_2005-09-13,FFIV,SMA,14,45,0,2005-09-13 00:00:00,2005-10-18 00:00:00,21.844999313354492,20.270000457763672,431.5001303680786,Long,-697.7848394087018,-0.07402672951211067,35.0,Big Loser,Closed,0.04943922900678779,0.09590292420260034,0.5155132590362378,-1.4973277496286832,,,
FFIV_SMA_14_45_0_2005-10-28,FFIV,SMA,14,45,0,2005-10-28 00:00:00,2006-04-18 00:00:00,25.465000152587894,33.060001373291016,342.7854799780519,Long,2583.394618133847,0.29595429703586124,172.0,Big Winner,Closed,0.45297466241090345,0.017671343422070294,25.63328953503157,0.6533572881553239,,,
FFIV_SMA_14_45_0_2006-07-07,FFIV,SMA,14,45,0,2006-07-07 00:00:00,2006-07-25 00:00:00,26.184999465942383,22.645000457763672,431.9208071394356,Long,-1550.0899218650138,-0.13705667677290717,18.0,Big Loser,Closed,0.03303417180677163,0.2257017364120619,0.14636206318971956,-4.148936367304723,,,
FFIV_SMA_14_45_0_2006-08-31,FFIV,SMA,14,45,0,2006-08-31 00:00:00,2007-02-01 00:00:00,25.045000076293945,35.904998779296875,389.7506366163059,Long,4208.936107291919,0.4311858123877211,154.0,Big Winner,Closed,0.6140945942868797,0.0473148118320045,12.978908094726824,0.7021488487265348,,,
FFIV_SMA_14_45_0_2007-02-26,FFIV,SMA,14,45,0,2007-02-26 00:00:00,2007-03-02 00:00:00,38.935001373291016,34.560001373291016,358.70131262631844,Long,-1595.6809966968153,-0.1142543943968677,4.0,Big Loser,Closed,0.007961924943102864,0.11544889143539504,0.06896493196349435,-14.350096894073621,,,
FFIV_SMA_14_45_0_2007-05-01,FFIV,SMA,14,45,0,2007-05-01 00:00:00,2007-08-09 00:00:00,38.16999816894531,35.0099983215332,324.12758143608323,Long,-1047.9627631520373,-0.0847047419177783,100.0,Big Loser,Closed,0.22963069491255078,0.17684040912904972,1.298519360159234,-0.3688737777414122,,,
FFIV_SMA_14_45_0_2007-09-21,FFIV,SMA,14,45,0,2007-09-21 00:00:00,2007-11-01 00:00:00,39.369998931884766,36.79999923706055,287.65643001944255,Long,-761.1877271120554,-0.06721284645121212,41.0,Big Loser,Closed,0.13157227446558628,0.1633223388270983,0.8055987650585612,-0.5108435399799381,,,
FFIV_SMA_14_45_0_2008-04-25,FFIV,SMA,14,45,0,2008-04-25 00:00:00,2008-09-15 00:00:00,23.739999771118164,30.229999542236328,445.01289573118623,Long,2864.116245762984,0.27110487926940996,143.0,Big Winner,Closed,0.5101094700824651,0.07160905105226754,7.12353344425882,0.5314641173503066,,,
FFIV_SMA_14_45_0_2008-11-12,FFIV,SMA,14,45,0,2008-11-12 00:00:00,2008-12-19 00:00:00,21.469999313354492,21.75,625.331227897349,Long,148.06635795179537,0.011028444103623082,37.0,Winner,Closed,0.19795063511513342,0.05635766759060994,3.512399351816239,0.055713102901683756,,,
FFIV_SMA_14_45_0_2009-01-13,FFIV,SMA,14,45,0,2009-01-13 00:00:00,2009-01-30 00:00:00,22.719999313354492,22.170000076293945,597.4374948642279,Long,-355.40913514649753,-0.02618350591676854,17.0,Loser,Closed,0.07878525394475724,0.07130277204421187,1.1049395652655103,-0.33234018557746764,,,
FFIV_SMA_14_45_0_2009-02-04,FFIV,SMA,14,45,0,2009-02-04 00:00:00,2009-02-05 00:00:00,22.270000457763672,23.0,593.5664625194833,Long,406.43249189609116,0.030746723291595633,1.0,Winner,Closed,0.04086213869361952,0.027391135959267874,1.4918015358831327,0.7524501720806068,,,
FFIV_SMA_14_45_0_2009-02-06,FFIV,SMA,14,45,0,2009-02-06 00:00:00,2009-02-18 00:00:00,23.65999984741211,20.950000762939453,575.8559571141742,Long,-1586.2580511658741,-0.11642472962164031,12.0,Big Loser,Closed,0.010989020733669799,0.12214705867652577,0.08996549612194361,-10.594641000623549,,,
FFIV_SMA_14_45_0_2009-04-02,FFIV,SMA,14,45,0,2009-04-02 00:00:00,2009-08-26 00:00:00,22.020000457763672,34.04999923706055,546.779211143005,Long,6547.095332393335,0.5437751376331312,146.0,Big Winner,Closed,0.7620344428004173,0.033151658812929294,22.986314111775926,0.7135834118400212,,,
FFIV_SMA_14_45_0_2009-09-14,FFIV,SMA,14,45,0,2009-09-14 00:00:00,2010-02-04 00:00:00,39.029998779296875,48.36000061035156,476.0603084398836,Long,4400.040639372576,0.23680789445906164,143.0,Big Winner,Closed,0.43966180845781844,0.03612605409970014,12.170213974779708,0.5386137478934134,,,
FFIV_SMA_14_45_0_2010-02-23,FFIV,SMA,14,45,0,2010-02-23 00:00:00,2010-10-22 00:00:00,54.33000183105469,98.44999694824219,422.9022175096901,Long,18593.832771300404,0.8092621689049314,241.0,Big Winner,Closed,1.0623964527037937,0.015093014575471181,70.38994412888039,0.7617327475495266,,,
FFIV_SMA_14_45_0_2010-10-28,FFIV,SMA,14,45,0,2010-10-28 00:00:00,2011-01-24 00:00:00,116.77999877929688,106.55999755859375,355.8103802002398,Long,-3715.8492089961983,-0.08942748181371313,88.0,Big Loser,Closed,0.24815889733231208,0.10258602374350194,2.419032225605987,-0.360363794226406,,,
FFIV_SMA_14_45_0_2011-05-06,FFIV,SMA,14,45,0,2011-05-06 00:00:00,2011-06-23 00:00:00,100.9000015258789,107.62000274658203,375.0188119057244,Long,2441.9279495322694,0.06453400513339533,48.0,Big Winner,Closed,0.13875123675205564,0.046481688508234115,2.9850730729688575,0.465105801173619,,,
FFIV_SMA_14_45_0_2011-07-05,FFIV,SMA,14,45,0,2011-07-05 00:00:00,2011-07-27 00:00:00,113.51000213623047,94.9000015258789,354.8487921465359,Long,-6677.690276500296,-0.1657863647243042,22.0,Big Loser,Closed,0.05444454399497554,0.16641704725701045,0.3271572527716629,-3.0450501107990533,,,
FFIV_SMA_14_45_0_2011-10-10,FFIV,SMA,14,45,0,2011-10-10 00:00:00,2011-12-29 00:00:00,87.30999755859375,107.0,384.9257683782982,Long,7504.394394015048,0.22329278420565885,80.0,Big Winner,Closed,0.3434887908803084,0.028862635591934773,11.900811683888326,0.65007298675859,,,
FFIV_SMA_14_45_0_2012-01-19,FFIV,SMA,14,45,0,2012-01-19 00:00:00,2012-04-23 00:00:00,120.0,130.85000610351562,342.539711615563,Long,3630.63187297588,0.08832630081176757,95.0,Big Winner,Closed,0.1621667226155599,0.029250017801920693,5.544158082697347,0.5446635375443708,,,
FFIV_SMA_14_45_0_2012-05-03,FFIV,SMA,14,45,0,2012-05-03 00:00:00,2012-05-15 00:00:00,136.22999572753906,123.87999725341797,328.35477989325636,Long,-4140.589390145378,-0.09256484520723572,12.0,Big Loser,Closed,0.01791090448454738,0.10188649848582583,0.17579271788439266,-5.168072069564995,,,
FFIV_SMA_14_45_0_2012-08-14,FFIV,SMA,14,45,0,2012-08-14 00:00:00,2012-10-18 00:00:00,96.98999786376953,97.05000305175781,418.55158489421416,Long,-56.100483381687134,-0.001381944694085696,65.0,Breakeven,Closed,0.15042792338007893,0.03474580050945998,4.329384304705342,-0.009186756441448729,,,
FFIV_SMA_14_45_0_2012-12-10,FFIV,SMA,14,45,0,2012-12-10 00:00:00,2013-02-28 00:00:00,93.7699966430664,94.43000030517578,432.32669656730775,Long,203.97331998746614,0.005031499222049206,80.0,Breakeven,Closed,0.15164766694864304,0.04436382832079844,3.418272784126439,0.03317887655833949,,,
FFIV_SMA_14_45_0_2013-05-22,FFIV,SMA,14,45,0,2013-05-22 00:00:00,2013-06-18 00:00:00,82.0199966430664,76.05999755859375,496.74523413560394,Long,-3039.12662439621,-0.07459253022526799,27.0,Big Loser,Closed,0.03255310787147604,0.10485246069378007,0.31046584558989865,-2.291410409100388,,,
