Position_UUID,Ticker,Strategy_Type,Short_Window,Long_Window,Signal_Window,Entry_Timestamp,Exit_Timestamp,Avg_Entry_Price,Avg_Exit_Price,Position_Size,Direction,PnL,Return,Duration_Days,Trade_Type,Status,Max_Favourable_Excursion,Max_Adverse_Excursion,MFE_MAE_Ratio,Exit_Efficiency,Days_Since_Entry,Current_Unrealized_PnL,Current_Excursion_Status
INTU_SMA_54_64_0_1993-06-21,INTU,SMA,54,64,0,1993-06-21 00:00:00,1993-08-04 00:00:00,2.6875,2.4166669845581055,371.7213019538601,Long,-102.57172870904071,-0.10267430043774975,44.0,Big Loser,Closed,0.062015622161155526,0.12403088946675145,0.5000014305128389,-1.6556199367142919,,,
INTU_SMA_54_64_0_1993-08-18,INTU,SMA,54,64,0,1993-08-18 00:00:00,1993-09-15 00:00:00,2.7083330154418945,3.1458330154418945,331.0271426887764,Long,142.8864870723107,0.15937694201859035,28.0,Big Winner,Closed,0.16923102384491245,0.04615385157116835,3.666671752929687,0.9417714222697569,,,
INTU_SMA_54_64_0_1993-09-24,INTU,SMA,54,64,0,1993-09-24 00:00:00,1994-02-07 00:00:00,2.6458330154418945,3.9166669845581055,392.7970800934369,Long,496.6021415142873,0.47783494337606863,136.0,Big Winner,Closed,0.5669292019736465,0.015747793092237228,36.00054932478828,0.8428476460774738,,,
INTU_SMA_54_64_0_1994-02-10,INTU,SMA,54,64,0,1994-02-10 00:00:00,1994-04-11 00:00:00,3.8958330154418945,2.7291669845581055,394.10865719177747,Long,-462.40415267676616,-0.30116563677991853,60.0,Big Loser,Closed,0.026738051694007236,0.3368984232120961,0.07936532156808035,-11.263559522828599,,,
INTU_SMA_54_64_0_1994-07-07,INTU,SMA,54,64,0,1994-07-07 00:00:00,1995-01-19 00:00:00,2.8229169845581055,5.7135419845581055,380.2589001960794,Long,1095.939818880127,1.02096113941588,196.0,Big Winner,Closed,1.1623614927215584,0.02583036800478912,44.99980381642449,0.8783507934570312,,,
INTU_SMA_54_64_0_1995-03-03,INTU,SMA,54,64,0,1995-03-03 00:00:00,1995-03-08 00:00:00,5.5833330154418945,5.7916669845581055,388.3494457167909,Long,76.488906485231,0.03527623528302519,5.0,Winner,Closed,0.0485075793199442,0.01865660360857856,2.600021972790361,0.727231409556674,,,
INTU_SMA_54_64_0_1995-03-09,INTU,SMA,54,64,0,1995-03-09 00:00:00,1995-03-15 00:00:00,5.8541669845581055,6.125,383.43572735648513,Long,99.2538136622644,0.04421702509343032,6.0,Winner,Closed,0.09252657676362405,0.014234983275336363,6.49994277997757,0.4778845888397097,,,
INTU_SMA_54_64_0_1995-03-16,INTU,SMA,54,64,0,1995-03-16 00:00:00,1995-06-07 00:00:00,6.1666669845581055,5.4270830154418945,380.08399685970335,Long,-285.5106298336452,-0.12181259682049131,83.0,Big Loser,Closed,0.16554048045697184,0.19594603894486098,0.8448268786058736,-0.7358477907290687,,,
INTU_SMA_54_64_0_1995-07-25,INTU,SMA,54,64,0,1995-07-25 00:00:00,1996-01-25 00:00:00,7.166666984558105,9.625,287.25013103023895,Long,701.3330722601165,0.3406801730453062,184.0,Big Winner,Closed,1.0755813032823918,0.05813957666177176,18.499985122692056,0.31674051232169964,,,
INTU_SMA_54_64_0_1996-05-30,INTU,SMA,54,64,0,1996-05-30 00:00:00,1996-07-18 00:00:00,8.270833015441895,6.3125,333.6131276055363,Long,-658.1907935129458,-0.2385390135157899,49.0,Big Loser,Closed,0.10327460159857538,0.3602014483089667,0.28671345460551967,-2.309754865411947,,,
INTU_SMA_54_64_0_1996-12-02,INTU,SMA,54,64,0,1996-12-02 00:00:00,1996-12-13 00:00:00,5.9166669845581055,5.6041669845581055,355.2211431566613,Long,-115.09905104908398,-0.05476408167212668,11.0,Big Loser,Closed,0.02816890511478343,0.15845069571209244,0.17777709960937502,-1.9441324200913204,,,
