Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
GM,MACD,6,7,8,true,false,1,271,0.81735932865386,51.11111111111111,1.0427294779855596,0.07168349345105862,0.257611299258576,-0.6882629083151688,1 days 00:00:00,0.05123995571855679,1.5643210555250138,3.122869708631116,0.11213599813908044,0,3638,3639 days 00:00:00,1000.0,1119.990062702148,11.999006270214783,38.49078787950546,100.0,699.5006969443477,42.297705863156736,1000 days 00:00:00,270,-1.1199900627020725,19.72323950370358,-9.177723885498503,1.671509028416389,-1.6008613840126955,1 days 00:00:00,1 days 00:00:00,0.44855575098092615,0.15087540355371035,0.02702528785871643,1.0855031860305469,7.63356192604707,247.09759182442792,3.0211906855955113,0.040903890160183067,-0.00099900099900094,None,None,0.000052986029565426175,0.013352479450487396,0.11999006270214685,0.007878245009746987,0.106509816230215,271,270,5269.325396825397,14
GM,MACD,6,8,7,true,false,1,271,0.81735932865386,51.11111111111111,1.0427294779855596,0.07168349345105862,0.257611299258576,-0.6882629083151688,1 days 00:00:00,0.05123995571855679,1.5643210555250138,3.122869708631116,0.11213599813908044,0,3638,3639 days 00:00:00,1000.0,1119.990062702148,11.999006270214783,38.49078787950546,100.0,699.5006969443477,42.297705863156736,1000 days 00:00:00,270,-1.1199900627020725,19.72323950370358,-9.177723885498503,1.671509028416389,-1.6008613840126955,1 days 00:00:00,1 days 00:00:00,0.44855575098092615,0.15087540355371035,0.02702528785871643,1.0855031860305469,7.63356192604707,247.09759182442792,3.0211906855955113,0.040903890160183067,-0.00099900099900094,None,None,0.000052986029565426175,0.013352479450487396,0.11999006270214685,0.007878245009746987,0.106509816230215,271,270,5269.325396825397,14
GM,MACD,7,8,6,true,false,1,271,0.81735932865386,51.11111111111111,1.0427294779855596,0.07168349345105862,0.257611299258576,-0.6882629083151688,1 days 00:00:00,0.05123995571855679,1.5643210555250138,3.122869708631116,0.11213599813908044,0,3638,3639 days 00:00:00,1000.0,1119.990062702148,11.999006270214783,38.49078787950546,100.0,699.5006969443477,42.297705863156736,1000 days 00:00:00,270,-1.1199900627020725,19.72323950370358,-9.177723885498503,1.671509028416389,-1.6008613840126955,1 days 00:00:00,1 days 00:00:00,0.44855575098092615,0.15087540355371035,0.02702528785871643,1.0855031860305469,7.63356192604707,247.09759182442792,3.0211906855955113,0.040903890160183067,-0.00099900099900094,None,None,0.000052986029565426175,0.013352479450487396,0.11999006270214685,0.007878245009746987,0.106509816230215,271,270,5269.325396825397,14
GM,MACD,3,10,14,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
GM,MACD,3,14,10,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
GM,MACD,10,14,3,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
GM,MACD,5,11,5,true,false,1,289,0.799306341683498,50.34722222222222,1.0415558950950565,0.0652580594477783,0.23960141208738336,-0.7144220051073114,1 days 00:00:00,0.054655952766460576,1.6682242990654206,3.3306761957119297,0.10886508048063949,0,3638,3639 days 00:00:00,1000.0,1109.9212202446897,10.992122024468973,38.49078787950546,100.0,680.6826405282691,33.516853089319945,803 days 00:00:00,288,-1.109921220244587,19.72323950370356,-11.091658739693528,1.6589954823282314,-1.5507693973191148,1 days 00:00:00,1 days 00:00:00,0.3855247967532396,0.1436997053880239,0.03137326199423896,1.0791370762801566,6.6950302654153235,237.6670973657412,3.099803145287971,0.042693409742120346,-0.0009990009990009485,None,None,0.00005145147636667113,0.012965772044401126,0.10992122024469042,0.007248136025488128,0.10858970816094109,289,288,5269.325396825397,14
GM,MACD,4,7,12,true,false,1,278,0.7990341790964439,50.90252707581227,1.027286422728418,0.05455704750410617,0.2038611214161977,-0.8072733370641648,0 days 23:59:59.999999999,0.05256839901496382,1.6047278724573941,3.203683342495877,0.08754921476882128,0,3638,3639 days 00:00:00,1000.0,1074.182011017882,7.418201101788179,38.49078787950546,100.0,678.2593069617536,39.1318541502884,1000 days 00:00:00,277,-1.0741820110176832,19.723239503703564,-6.152038680431074,1.6605509756136716,-1.6104807750212522,1 days 00:00:00,1 days 00:00:00,0.27168300732454753,0.11802980133364827,0.018408012967456817,1.0643931713934216,8.151009277896062,242.33667758084147,2.954234108357249,0.04209621993127148,-0.000999000999000941,None,None,0.00004133024013852695,0.01041522051490879,0.07418201101788435,0.004967775983595768,0.10619961813343463,278,277,5269.325396825397,14
GM,MACD,6,9,6,true,false,1,275,0.7948766455513853,50.72992700729927,1.0273858925434505,0.055510141841983884,0.19886265488053614,-0.8104771120003301,0 days 23:59:59.999999999,0.05199906617364652,1.5874106652006597,3.169048927982408,0.0881173911867666,0,3638,3639 days 00:00:00,1000.0,1072.9488528030656,7.294885280306563,38.49078787950546,100.0,662.0199059595881,39.95262555625539,1000 days 00:00:00,274,-1.0729488528029378,19.723239503703567,-9.177723885498487,1.6720830759223777,-1.6089612495444956,1 days 00:00:00,1 days 00:00:00,0.27015256078782457,0.1174054666971099,0.017739411465759795,1.0653867793973693,7.4176461279316666,238.9329517022611,2.996400317055105,0.041201716738197426,-0.0009990009990009435,None,None,0.000041597283298093556,0.010482515391119576,0.07294885280306507,0.004887839750641332,0.10745418915289279,275,274,5269.325396825397,14
GM,MACD,4,12,7,true,false,1,278,0.7891077720736813,50.54151624548736,1.0236569736083674,0.05104981661192898,0.1905797303667173,-0.8343405460278726,0 days 23:59:59.999999999,0.05256839901496382,1.6047278724573941,3.203683342495877,0.08192106360100092,0,3638,3639 days 00:00:00,1000.0,1063.7636290307587,6.376362903075858,38.49078787950546,100.0,671.7291044134445,39.13185415028848,1000 days 00:00:00,277,-1.0637636290307455,19.723239503703578,-6.15203868043107,1.6719383286193819,-1.6053326044175846,1 days 00:00:00,1 days 00:00:00,0.23403390851908412,0.11038444977766715,0.01589310349490764,1.0600268075241543,8.146999625122987,242.16100724765738,2.969527152584793,0.041797881477240194,-0.0009990009990009409,None,None,0.00003866054253717186,0.009742456719367309,0.06376362903075661,0.0042897269156148,0.10622011071620974,278,277,5269.325396825397,14
GM,MACD,7,12,4,true,false,1,278,0.7891077720736813,50.54151624548736,1.0236569736083674,0.05104981661192898,0.1905797303667173,-0.8343405460278726,0 days 23:59:59.999999999,0.05256839901496382,1.6047278724573941,3.203683342495877,0.08192106360100092,0,3638,3639 days 00:00:00,1000.0,1063.7636290307587,6.376362903075858,38.49078787950546,100.0,671.7291044134445,39.13185415028848,1000 days 00:00:00,277,-1.0637636290307455,19.723239503703578,-6.15203868043107,1.6719383286193819,-1.6053326044175846,1 days 00:00:00,1 days 00:00:00,0.23403390851908412,0.11038444977766715,0.01589310349490764,1.0600268075241543,8.146999625122987,242.16100724765738,2.969527152584793,0.041797881477240194,-0.0009990009990009409,None,None,0.00003866054253717186,0.009742456719367309,0.06376362903075661,0.0042897269156148,0.10622011071620974,278,277,5269.325396825397,14
GM,MACD,4,11,14,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
GM,MACD,4,14,11,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
GM,MACD,11,14,4,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
GM,MACD,4,8,8,true,false,1,294,0.7735984673401879,49.829351535836174,1.0229705617973037,0.04727504551934525,0.17773375338707273,-0.8501988739663281,0 days 23:59:59.999999999,0.05560484083532274,1.6970863111599779,3.3884002199010443,0.08022983261034566,0,3638,3639 days 00:00:00,1000.0,1057.6596336627313,5.765963366273127,38.49078787950546,100.0,653.3322181718944,33.51685308932005,803 days 00:00:00,293,-1.0576596336625244,19.72323950370357,-11.09165873969352,1.6381451676145857,-1.532772830847356,1 days 00:00:00,1 days 00:00:00,0.20040031841772432,0.10651690969639567,0.01682329925420188,1.0573611512157337,6.829804230524625,243.0393356441425,3.080445487208502,0.04299226139294927,-0.0009990009990009515,None,None,0.00003787018127655654,0.009543285681692248,0.057659633662730414,0.003889589616665523,0.10782650499833168,294,293,5269.325396825397,14
GM,MACD,4,10,16,true,false,1,232,0.7709422689682297,48.917748917748916,1.0467057783562954,0.0659425264027712,0.2192547037260107,-0.7397733709510583,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.08831005734862599,0,3638,3639 days 00:00:00,1000.0,1100.1632797932157,10.016327979321568,38.49078787950546,100.0,548.3383204698425,28.355005565133634,1183 days 00:00:00,231,-1.1001632797931507,9.423598699226979,-9.177723885498507,1.7248899746017183,-1.5227105383979151,1 days 00:00:00,1 days 00:00:00,0.43836988343293193,0.14304577985165054,0.03392945918644008,1.0792234194675614,1.2254944055304928,83.44825991051432,3.155356607765327,0.03351320647543311,-0.0009990009990009177,None,None,0.000041648530976139676,0.010495429805987198,0.10016327979321615,0.006632386224747044,0.08830216270521264,232,231,5269.325396825397,14
GM,MACD,4,16,10,true,false,1,232,0.7709422689682297,48.917748917748916,1.0467057783562954,0.0659425264027712,0.2192547037260107,-0.7397733709510583,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.08831005734862599,0,3638,3639 days 00:00:00,1000.0,1100.1632797932157,10.016327979321568,38.49078787950546,100.0,548.3383204698425,28.355005565133634,1183 days 00:00:00,231,-1.1001632797931507,9.423598699226979,-9.177723885498507,1.7248899746017183,-1.5227105383979151,1 days 00:00:00,1 days 00:00:00,0.43836988343293193,0.14304577985165054,0.03392945918644008,1.0792234194675614,1.2254944055304928,83.44825991051432,3.155356607765327,0.03351320647543311,-0.0009990009990009177,None,None,0.000041648530976139676,0.010495429805987198,0.10016327979321615,0.006632386224747044,0.08830216270521264,232,231,5269.325396825397,14
GM,MACD,10,16,4,true,false,1,232,0.7709422689682297,48.917748917748916,1.0467057783562954,0.0659425264027712,0.2192547037260107,-0.7397733709510583,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.08831005734862599,0,3638,3639 days 00:00:00,1000.0,1100.1632797932157,10.016327979321568,38.49078787950546,100.0,548.3383204698425,28.355005565133634,1183 days 00:00:00,231,-1.1001632797931507,9.423598699226979,-9.177723885498507,1.7248899746017183,-1.5227105383979151,1 days 00:00:00,1 days 00:00:00,0.43836988343293193,0.14304577985165054,0.03392945918644008,1.0792234194675614,1.2254944055304928,83.44825991051432,3.155356607765327,0.03351320647543311,-0.0009990009990009177,None,None,0.000041648530976139676,0.010495429805987198,0.10016327979321615,0.006632386224747044,0.08830216270521264,232,231,5269.325396825397,14
