Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Signal Conversion Rate,Total Period
MSTR_SPY,SMA,29,32,0,false,false,1,178,1.2113768697759704,50.847457627118644,1.2357735565609433,5.231281250397093,0.7803643303913059,0.662821956697339,19 days 02:42:42.711864405,0.018098746997338183,0.5536137440758294,1.104117298578199,2.8961091993460215,0,6752,6753 days 00:00:00,1000.0,9287.20079476885,828.7200794768851,498.38172760412124,100.0,1597.625545787407,97.03570620207871,5260 days 00:00:00,177,-63.727228509602355,579.544491482966,-60.27741455638513,17.849094424615274,-7.821628929828608,23 days 07:12:00,14 days 18:45:31.034482758,47.18038431230755,0.5065258183995723,0.1319239263435818,1.1361500157202762,0.26087059922727096,44.137137456909386,1.3259685177391625,0.3223027217544547,-0.03543619024846726,None,None,0.000814561501878578,0.20526949847340165,8.287200794768859,0.08672163826037704,0.4877182380041889,3390,3389,0.9997050147492625,9779.682539682539
