Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
RSP,MACD,15,33,17,false,false,0,159,0.8692513749217803,47.16981132075472,1.3548046835496264,0.12638822832607266,0.6341042872353799,-0.9636901406150402,0 days 23:59:59.999999999,0.01982219979518841,0.6029252437703142,1.2058504875406284,0.07620265337319548,0,5538,5539 days 00:00:00,1000.0,1207.6832832314526,20.768328323145273,571.9749036469109,100.0,362.7094113660136,7.716508420990177,2095 days 00:00:00,159,0.0,7.3585128099853705,-4.959048267286207,0.9360623783845051,-0.596535119940385,1 days 00:00:00,1 days 00:00:00,1.306184171267001,0.3251891881093978,0.16215281883399357,1.3447790729555795,11.32265759072534,438.75790878587395,3.5147634861339023,0.016143826820766833,0.0,None,None,0.00003630910348389537,0.009149894077941633,0.20768328323145124,0.008622150426965458,0.033863054584952056,159,159,8021.309523809524,14
