Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Signal Conversion Rate,Total Period
SPY,SMA,61,76,0,false,0,63,1.731336767509954,61.904761904761905,3.17125413241694,3.86486970284046,0.9663351320007094,-0.36563656662824606,88 days 00:00:00,0.005365226398292698,0.16319230294806958,0.32638460589613916,0.630716987400756,0,8107,8108 days 00:00:00,1000.0,8149.375083883509,714.9375083883509,1127.0156361130898,100.0,401.3034047511495,30.674066240579585,1332 days 00:00:00,63,0.0,38.47096774193549,-21.843971120866698,8.739875399229149,-4.057014553791161,111 days 17:13:50.769230770,49 days 11:00:00,113.48214418862713,0.6984709796150667,0.32290193789402066,1.134978522279695,-0.8122919478702263,16.034857571592617,0.9501884260168516,0.5960629921259842,-0.0125835590837626,None,None,0.00029049185735997575,0.07320394805471389,7.14937508388355,0.06737768992156079,0.12613403805259082,5544,5544,1.0,11742.281746031746
