Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Signal Window,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
RSP,SMA,71,76,true,63,0,0.5792151827293329,58.06451612903226,3.312029511481816,3.138685376810733,1.1502165045411679,-0.11523060492601503,60 days 11:36:46.451612903,0.007754615842763549,0.2396739130434783,0.4755434782608696,0.7522610060725725,0,5520,5521 days 00:00:00,1000.0,5422.458400745446,442.2458400745446,499.8430580180316,100.0,347.83962060393645,29.475190071285457,848 days 00:00:00,62,1,-5.4224584007451995,50.21726963230853,-18.990054373379927,7.304808412764034,-2.629792672970762,80 days 11:20:00.000000001,32 days 19:23:04.615384615,71.41743321203538,0.8136285175490335,0.40118219993156645,1.1585917469008056,-0.46207725842173986,14.625374129106271,0.9632477895745064,0.5970494648539195,-0.012515194491805133,None,None,0.0003377828707301886,0.08512128342400753,4.422458400745439,0.08021843081139002,0.12590940244705962,7995.238095238095
