Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Metric Type
JPM,,SMA,40,48,0,,true,false,1,180,1.0812421667035406,50.27932960893855,1.8915148629897012,2.110011226776694,0.7357587342132198,-0.637171294409899,36 days 17:41:53.966480446,0.010845420065277368,0.33172444054409833,0.6616059675296183,0.6999422937442654,0,11395,11396 days 00:00:00,1000.0,19701.206070724595,1870.1206070724595,5154.279631846972,100.0,1904.4894224352313,62.18231540381066,5336 days 00:00:00,179,-19.701206070723856,42.21145460994899,-16.005267058101786,8.637998614637164,-4.491324333981085,48 days 17:20:00,24 days 14:49:53.258426966,104.586074172041,0.491358169184381,0.16109582784458298,1.1017333773827673,0.6366535081673355,12.639557167367311,1.0990247519927703,1.0024645717806528,-0.02141664245320675,0.00035798207645794096,0.09021148326740112,18.701206070724645,0.06813254598153984,0.22095803779656228,6577,358,16504.6626984127,"Most Omega Ratio, Most Sharpe Ratio, Most Sortino Ratio, Most Total Return [%]"
JPM,,SMA,,,0,,true,false,1,180,1.0812421667035406,50.27932960893855,1.8915148629897012,2.110011226776694,0.7357587342132198,-0.637171294409899,36 days 17:41:53.966480446,0.010845420065277368,0.33172444054409833,0.6616059675296183,0.6999422937442654,0,11395,11396 days 00:00:00,1000.0,19701.206070724595,1870.1206070724595,5154.279631846972,100.0,1904.4894224352313,62.18231540381066,5336 days 00:00:00,179,-19.701206070723856,42.21145460994899,-16.005267058101786,8.637998614637164,-4.491324333981085,48 days 17:20:00,24 days 14:49:53.258426966,104.586074172041,0.491358169184381,0.16109582784458298,1.1017333773827673,0.6366535081673355,12.639557167367311,1.0990247519927703,1.0024645717806528,-0.02141664245320675,0.00035798207645794096,0.09021148326740112,18.701206070724645,0.06813254598153984,0.22095803779656228,6577,358,16504.6626984127,"Most Omega Ratio, Most Sharpe Ratio, Most Sortino Ratio, Most Total Return [%], Mean Avg Winning Trade [%], Median Total Trades"
JPM,,SMA,53,68,0,,true,false,1,104,1.0440511776753,50.48543689320388,1.522204134227202,3.3828810760078607,0.5859916980338385,-0.831725617842696,66 days 03:57:40.194174756,0.006240660707952899,0.19166301009214567,0.38148310662571305,0.6483731698114232,0,11395,11396 days 00:00:00,1000.0,9673.332205150251,867.3332205150251,5154.279631846972,100.0,826.4102556492663,81.10688713440165,6769 days 00:00:00,103,-9.673332205149563,95.70399268310602,-27.390827067669164,13.918736331678266,-7.359559576832552,92 days 19:50:46.153846154,38 days 23:31:45.882352941,84.30102463451846,0.39730986392949313,0.09295388422845786,1.0823312878302618,0.5276899913782721,18.898807357931062,1.0610964884851994,1.0200121285627652,-0.022324114397251463,0.00030962437404670294,0.07802534225976915,8.673332205150237,0.05146317257324351,0.2363483076323772,6816,206,16504.6626984127,Mean Avg Winning Trade [%]
JPM,,SMA,44,70,0,,true,false,1,88,0.9928103418308487,49.42528735632184,1.316315456179682,3.7206487535696677,0.5269633017258392,-0.8868900409643947,77 days 20:57:55.862068965,0.005271237685358273,0.16217639315489252,0.3225098727512067,0.6034013950501752,0,11395,11396 days 00:00:00,1000.0,6830.003580162653,583.0003580162653,5154.279631846972,100.0,759.2345823103957,86.1511176532084,6769 days 00:00:00,87,-6.830003580162156,94.98772180753589,-45.47357465509581,16.206900925913875,-8.481824960312169,109 days 18:25:06.976744186,46 days 16:54:32.727272727,67.09004119244611,0.3597677167907948,0.07367355953986539,1.074002158278422,0.3704579638343497,16.416479487825917,1.0451225065768843,1.0276327909118819,-0.022154294085516217,0.00027514680265249214,0.06933699426842801,5.830003580162634,0.043401768541875496,0.2319471192789985,6776,174,16504.6626984127,Median Total Trades
