Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
BTC-USD,,EMA,6,88,0,,false,false,1,34,1.6091967576857384,51.515151515151516,4.346910136654133,36.946462158806916,2.221957556081115,1.567737047219127,68 days 23:16:21.818181817,0.008452868852459017,0.2612704918032787,0.5148565573770492,9.65302033862271,0,3904,3905 days 00:00:00,1000.0,610428.3510323436,60942.835103234356,23734.063879023663,100.0,10528.018959443543,63.08912625641293,784 days 00:00:00,33,86612.31753250875,389.95656144731663,-13.451918910389576,78.0273666964572,-6.701998912446499,122 days 01:24:42.352941176,12 days 13:30:00,15842.910106055599,1.4180307203499625,1.3017528709589437,1.33906034712713,0.6317083749493287,11.217951144929545,1.1628681961893488,0.47302904564315357,-0.03742309712441195,None,None,0.002005844696297072,0.5054728634668622,609.4283510323413,0.5127403462737634,0.4290010622614978,2311,2310,3904
