Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
